Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
C	GO:0004114	0.345781	2.530828083	0.416702392	1	12	"3',5'-cyclic-nucleotide phosphodiesterase activity"	0.616077993	ENSG00000160191	PDE9A
C	GO:0004385	0.345781	2.530828083	0.416702392	1	12	guanylate kinase activity	0.616077993	ENSG00000180900	SCRIB
C	GO:0004535	0.345781	2.530828083	0.416702392	1	12	poly(A)-specific ribonuclease activity	0.616077993	ENSG00000151014	CCRN4L
C	GO:0004861	0.345781	2.530828083	0.416702392	1	12	cyclin-dependent protein serine/threonine kinase inhibitor activity	0.616077993	ENSG00000111276	CDKN1B
C	GO:0008373	0.345781	2.530828083	0.416702392	1	12	sialyltransferase activity	0.616077993	ENSG00000160408	ST6GALNAC6
C	GO:0008499	0.345781	2.530828083	0.416702392	1	12	"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity"	0.616077993	ENSG00000169255	B3GALNT1
C	GO:0017081	0.345781	2.530828083	0.416702392	1	12	chloride channel regulator activity	0.616077993	ENSG00000126562	WNK4
C	GO:0033549	0.345781	2.530828083	0.416702392	1	12	MAP kinase phosphatase activity	0.616077993	ENSG00000143507	DUSP10
C	GO:0042056	0.345781	2.530828083	0.416702392	1	12	chemoattractant activity	0.616077993	ENSG00000150630	VEGFC
C	GO:1990380	0.345781	2.530828083	0.416702392	1	12	Lys48-specific deubiquitinase activity	0.616077993	ENSG00000068308	OTUD5
C	GO:0019955	0.346324345	1.466483373	2.083511961	3	60	cytokine binding	0.616077993	"ENSG00000115602,ENSG00000168056,ENSG00000168140"	"IL1RL1,LTBP3,VASN"
C	GO:0030374	0.346324345	1.466483373	2.083511961	3	60	ligand-dependent nuclear receptor transcription coactivator activity	0.616077993	"ENSG00000112033,ENSG00000171148,ENSG00000175221"	"PPARD,TADA3,MED16"
C	GO:0038024	0.346324345	1.466483373	2.083511961	3	60	cargo receptor activity	0.616077993	"ENSG00000073921,ENSG00000160183,ENSG00000183020"	"PICALM,TMPRSS3,AP2A2"
C	GO:0016462	0.347443504	1.100791337	24.75906714	27	713	pyrophosphatase activity	0.616817719	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000078369,ENSG00000088986,ENSG00000092841,ENSG00000099331,ENSG00000111348,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000118194,ENSG00000127824,ENSG00000128340,ENSG00000135046,ENSG00000136827,ENSG00000143761,ENSG00000143878,ENSG00000149428,ENSG00000155366,ENSG00000155961,ENSG00000158560,ENSG00000173575,ENSG00000182934,ENSG00000197586,ENSG00000204389,ENSG00000275074"	"ARF5,TUBG2,GNA15,GNB1,DYNLL1,MYL6,MYO9B,ARHGDIB,RAB35,GNAI2,RND3,TNNT2,TUBA4A,RAC2,ANXA1,TOR1A,ARF1,RHOB,HYOU1,RHOC,RAB39B,DYNC1I1,CHD2,SRPR,ENTPD6,HSPA1A,NUDT18"
C	GO:0015103	0.349594084	1.359528009	2.986367144	4	86	inorganic anion transmembrane transporter activity	0.619381841	"ENSG00000124067,ENSG00000155962,ENSG00000171017,ENSG00000171488"	"SLC12A4,CLIC2,LRRC8E,LRRC8C"
C	GO:0016817	0.352944858	1.097383721	24.82851753	27	715	"hydrolase activity, acting on acid anhydrides"	0.622439971	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000078369,ENSG00000088986,ENSG00000092841,ENSG00000099331,ENSG00000111348,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000118194,ENSG00000127824,ENSG00000128340,ENSG00000135046,ENSG00000136827,ENSG00000143761,ENSG00000143878,ENSG00000149428,ENSG00000155366,ENSG00000155961,ENSG00000158560,ENSG00000173575,ENSG00000182934,ENSG00000197586,ENSG00000204389,ENSG00000275074"	"ARF5,TUBG2,GNA15,GNB1,DYNLL1,MYL6,MYO9B,ARHGDIB,RAB35,GNAI2,RND3,TNNT2,TUBA4A,RAC2,ANXA1,TOR1A,ARF1,RHOB,HYOU1,RHOC,RAB39B,DYNC1I1,CHD2,SRPR,ENTPD6,HSPA1A,NUDT18"
C	GO:0016818	0.352944858	1.097383721	24.82851753	27	715	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	0.622439971	"ENSG00000004059,ENSG00000037042,ENSG00000060558,ENSG00000078369,ENSG00000088986,ENSG00000092841,ENSG00000099331,ENSG00000111348,ENSG00000111737,ENSG00000114353,ENSG00000115963,ENSG00000118194,ENSG00000127824,ENSG00000128340,ENSG00000135046,ENSG00000136827,ENSG00000143761,ENSG00000143878,ENSG00000149428,ENSG00000155366,ENSG00000155961,ENSG00000158560,ENSG00000173575,ENSG00000182934,ENSG00000197586,ENSG00000204389,ENSG00000275074"	"ARF5,TUBG2,GNA15,GNB1,DYNLL1,MYL6,MYO9B,ARHGDIB,RAB35,GNAI2,RND3,TNNT2,TUBA4A,RAC2,ANXA1,TOR1A,ARF1,RHOB,HYOU1,RHOC,RAB39B,DYNC1I1,CHD2,SRPR,ENTPD6,HSPA1A,NUDT18"
C	GO:0003690	0.354159117	1.103398259	21.94632599	24	632	double-stranded DNA binding	0.622439971	"ENSG00000029153,ENSG00000068323,ENSG00000069011,ENSG00000077150,ENSG00000104856,ENSG00000107175,ENSG00000112033,ENSG00000116809,ENSG00000122386,ENSG00000124766,ENSG00000132475,ENSG00000134954,ENSG00000141644,ENSG00000155090,ENSG00000162772,ENSG00000165030,ENSG00000173039,ENSG00000173575,ENSG00000173757,ENSG00000175197,ENSG00000177606,ENSG00000179632,ENSG00000198026,ENSG00000213145"	"ARNTL2,TFE3,PITX1,NFKB2,RELB,CREB3,PPARD,ZBTB17,ZNF205,SOX4,H3F3B,ETS1,MBD1,KLF10,ATF3,NFIL3,RELA,CHD2,STAT5B,DDIT3,JUN,MAF1,ZNF335,CRIP1"
C	GO:0044212	0.354159117	1.103398259	21.94632599	24	632	transcription regulatory region DNA binding	0.622439971	"ENSG00000029153,ENSG00000068323,ENSG00000069011,ENSG00000077150,ENSG00000104856,ENSG00000107175,ENSG00000112033,ENSG00000116809,ENSG00000117595,ENSG00000122386,ENSG00000124766,ENSG00000126432,ENSG00000132475,ENSG00000134954,ENSG00000155090,ENSG00000162772,ENSG00000165030,ENSG00000173039,ENSG00000173575,ENSG00000173757,ENSG00000175197,ENSG00000177606,ENSG00000179632,ENSG00000198026"	"ARNTL2,TFE3,PITX1,NFKB2,RELB,CREB3,PPARD,ZBTB17,IRF6,ZNF205,SOX4,PRDX5,H3F3B,ETS1,KLF10,ATF3,NFIL3,RELA,CHD2,STAT5B,DDIT3,JUN,MAF1,ZNF335"
C	GO:1901981	0.355914256	1.290509259	3.923947526	5	113	phosphatidylinositol phosphate binding	0.623388345	"ENSG00000011347,ENSG00000073921,ENSG00000108518,ENSG00000111737,ENSG00000166140"	"SYT7,PICALM,PFN1,RAB35,ZFYVE19"
C	GO:0001067	0.357088502	1.101483004	21.98105119	24	633	regulatory region nucleic acid binding	0.623388345	"ENSG00000029153,ENSG00000068323,ENSG00000069011,ENSG00000077150,ENSG00000104856,ENSG00000107175,ENSG00000112033,ENSG00000116809,ENSG00000117595,ENSG00000122386,ENSG00000124766,ENSG00000126432,ENSG00000132475,ENSG00000134954,ENSG00000155090,ENSG00000162772,ENSG00000165030,ENSG00000173039,ENSG00000173575,ENSG00000173757,ENSG00000175197,ENSG00000177606,ENSG00000179632,ENSG00000198026"	"ARNTL2,TFE3,PITX1,NFKB2,RELB,CREB3,PPARD,ZBTB17,IRF6,ZNF205,SOX4,PRDX5,H3F3B,ETS1,KLF10,ATF3,NFIL3,RELA,CHD2,STAT5B,DDIT3,JUN,MAF1,ZNF335"
C	GO:1990939	0.357089629	1.638300978	1.250107177	2	36	ATP-dependent microtubule motor activity	0.623388345	"ENSG00000088986,ENSG00000158560"	"DYNLL1,DYNC1I1"
C	GO:0019838	0.357542004	1.343027972	3.021092343	4	87	growth factor binding	0.623388345	"ENSG00000140564,ENSG00000146674,ENSG00000168056,ENSG00000168140"	"FURIN,IGFBP3,LTBP3,VASN"
C	GO:0004672	0.362544928	1.112517787	17.22369888	19	496	protein kinase activity	0.628782184	"ENSG00000058091,ENSG00000071054,ENSG00000095015,ENSG00000111276,ENSG00000115216,ENSG00000115661,ENSG00000126562,ENSG00000132155,ENSG00000137193,ENSG00000142235,ENSG00000164400,ENSG00000164543,ENSG00000166484,ENSG00000167657,ENSG00000169398,ENSG00000173757,ENSG00000174292,ENSG00000182866,ENSG00000185386"	"CDK14,MAP4K4,MAP3K1,CDKN1B,NRBP1,STK16,WNK4,RAF1,PIM1,LMTK3,CSF2,STK17A,MAPK7,DAPK3,PTK2,STAT5B,TNK1,LCK,MAPK11"
C	GO:0008081	0.365442134	1.416519099	2.15296236	3	62	phosphoric diester hydrolase activity	0.628782184	"ENSG00000078369,ENSG00000125772,ENSG00000160191"	"GNB1,GPCPD1,PDE9A"
C	GO:0001871	0.368522283	2.319719472	0.451427592	1	13	pattern binding	0.628782184	ENSG00000125772	GPCPD1
C	GO:0004112	0.368522283	2.319719472	0.451427592	1	13	cyclic-nucleotide phosphodiesterase activity	0.628782184	ENSG00000160191	PDE9A
C	GO:0008301	0.368522283	2.319719472	0.451427592	1	13	"DNA binding, bending"	0.628782184	ENSG00000213145	CRIP1
C	GO:0008484	0.368522283	2.319719472	0.451427592	1	13	sulfuric ester hydrolase activity	0.628782184	ENSG00000010404	IDS
C	GO:0017075	0.368522283	2.319719472	0.451427592	1	13	syntaxin-1 binding	0.628782184	ENSG00000136854	STXBP1
C	GO:0030247	0.368522283	2.319719472	0.451427592	1	13	polysaccharide binding	0.628782184	ENSG00000125772	GPCPD1
C	GO:0030676	0.368522283	2.319719472	0.451427592	1	13	Rac guanyl-nucleotide exchange factor activity	0.628782184	ENSG00000136002	ARHGEF4
C	GO:0047617	0.368522283	2.319719472	0.451427592	1	13	acyl-CoA hydrolase activity	0.628782184	ENSG00000177465	ACOT4
C	GO:0097617	0.368522283	2.319719472	0.451427592	1	13	annealing activity	0.628782184	ENSG00000135046	ANXA1
C	GO:0060590	0.369712305	1.591350585	1.284832376	2	37	ATPase regulator activity	0.629587751	"ENSG00000108518,ENSG00000135924"	"PFN1,DNAJB2"
C	GO:0046873	0.375636321	1.167336152	7.778444654	9	224	metal ion transmembrane transporter activity	0.63843615	"ENSG00000104154,ENSG00000111199,ENSG00000124067,ENSG00000141485,ENSG00000144935,ENSG00000147804,ENSG00000165915,ENSG00000167535,ENSG00000167723"	"SLC30A4,TRPV4,SLC12A4,SLC13A5,TRPC1,SLC39A4,SLC39A13,CACNB3,TRPV3"
C	GO:0051427	0.377817625	1.220679436	4.965703507	6	143	hormone receptor binding	0.640901464	"ENSG00000087494,ENSG00000145040,ENSG00000160310,ENSG00000171148,ENSG00000173757,ENSG00000175221"	"PTHLH,UCN2,PRMT2,TADA3,STAT5B,MED16"
C	GO:0052813	0.382235909	1.547008547	1.319557575	2	38	phosphatidylinositol bisphosphate kinase activity	0.642488788	"ENSG00000182866,ENSG00000186111"	"LCK,PIP5K1C"
C	GO:0001158	0.384465628	1.369831172	2.222412758	3	64	enhancer sequence-specific DNA binding	0.642488788	"ENSG00000132475,ENSG00000173039,ENSG00000177606"	"H3F3B,RELA,JUN"
C	GO:0003705	0.384465628	1.369831172	2.222412758	3	64	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	0.642488788	"ENSG00000019549,ENSG00000173039,ENSG00000177606"	"SNAI2,RELA,JUN"
C	GO:0015238	0.384465628	1.369831172	2.222412758	3	64	drug transmembrane transporter activity	0.642488788	"ENSG00000141485,ENSG00000147155,ENSG00000180773"	"SLC13A5,EBP,SLC36A4"
C	GO:0000981	0.389163247	1.075708172	25.27994513	27	728	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	0.642488788	"ENSG00000019549,ENSG00000029153,ENSG00000068323,ENSG00000069011,ENSG00000077150,ENSG00000102901,ENSG00000104856,ENSG00000107175,ENSG00000112033,ENSG00000115661,ENSG00000116809,ENSG00000117595,ENSG00000122386,ENSG00000124766,ENSG00000134954,ENSG00000155090,ENSG00000161914,ENSG00000162772,ENSG00000165030,ENSG00000166925,ENSG00000167157,ENSG00000173039,ENSG00000173757,ENSG00000175197,ENSG00000177606,ENSG00000188290,ENSG00000198026"	"SNAI2,ARNTL2,TFE3,PITX1,NFKB2,CENPT,RELB,CREB3,PPARD,STK16,ZBTB17,IRF6,ZNF205,SOX4,ETS1,KLF10,ZNF653,ATF3,NFIL3,TSC22D4,PRRX2,RELA,STAT5B,DDIT3,JUN,HES4,ZNF335"
C	GO:0003951	0.390474942	2.141089109	0.486152791	1	14	NAD+ kinase activity	0.642488788	ENSG00000176170	SPHK1
C	GO:0004438	0.390474942	2.141089109	0.486152791	1	14	phosphatidylinositol-3-phosphatase activity	0.642488788	ENSG00000100330	MTMR3
C	GO:0005343	0.390474942	2.141089109	0.486152791	1	14	organic acid:sodium symporter activity	0.642488788	ENSG00000141485	SLC13A5
C	GO:0008143	0.390474942	2.141089109	0.486152791	1	14	poly(A) binding	0.642488788	ENSG00000116001	TIA1
C	GO:0016405	0.390474942	2.141089109	0.486152791	1	14	CoA-ligase activity	0.642488788	ENSG00000167114	SLC27A4
C	GO:0030215	0.390474942	2.141089109	0.486152791	1	14	semaphorin receptor binding	0.642488788	ENSG00000138623	SEMA7A
C	GO:0043024	0.390474942	2.141089109	0.486152791	1	14	ribosomal small subunit binding	0.642488788	ENSG00000137193	PIM1
C	GO:0045499	0.390474942	2.141089109	0.486152791	1	14	chemorepellent activity	0.642488788	ENSG00000138623	SEMA7A
C	GO:0048531	0.390474942	2.141089109	0.486152791	1	14	"beta-1,3-galactosyltransferase activity"	0.642488788	ENSG00000169255	B3GALNT1
C	GO:0052744	0.390474942	2.141089109	0.486152791	1	14	phosphatidylinositol monophosphate phosphatase activity	0.642488788	ENSG00000100330	MTMR3
C	GO:0106018	0.390474942	2.141089109	0.486152791	1	14	"phosphatidylinositol-3,5-bisphosphate phosphatase activity"	0.642488788	ENSG00000100330	MTMR3
C	GO:0016706	0.394652103	1.505063376	1.354282775	2	39	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"	0.645727415	"ENSG00000185624,ENSG00000269858"	"P4HB,EGLN2"
C	GO:0045309	0.394652103	1.505063376	1.354282775	2	39	protein phosphorylated amino acid binding	0.645727415	"ENSG00000182866,ENSG00000184557"	"LCK,SOCS3"
C	GO:0051018	0.394652103	1.505063376	1.354282775	2	39	protein kinase A binding	0.645727415	"ENSG00000131016,ENSG00000137710"	"AKAP12,RDX"
C	GO:0033293	0.406953246	1.465325846	1.389007974	2	40	monocarboxylic acid binding	0.65285951	"ENSG00000112033,ENSG00000151632"	"PPARD,AKR1C2"
C	GO:0000146	0.411666259	1.987977369	0.52087799	1	15	microfilament motor activity	0.65285951	ENSG00000099331	MYO9B
C	GO:0001091	0.411666259	1.987977369	0.52087799	1	15	RNA polymerase II basal transcription factor binding	0.65285951	ENSG00000012061	ERCC1
C	GO:0004190	0.411666259	1.987977369	0.52087799	1	15	aspartic-type endopeptidase activity	0.65285951	ENSG00000117984	CTSD
C	GO:0005123	0.411666259	1.987977369	0.52087799	1	15	death receptor binding	0.65285951	ENSG00000140939	NOL3
C	GO:0005521	0.411666259	1.987977369	0.52087799	1	15	lamin binding	0.65285951	ENSG00000131018	SYNE1
C	GO:0008320	0.411666259	1.987977369	0.52087799	1	15	protein transmembrane transporter activity	0.65285951	ENSG00000132432	SEC61G
C	GO:0016289	0.411666259	1.987977369	0.52087799	1	15	CoA hydrolase activity	0.65285951	ENSG00000177465	ACOT4
C	GO:0016307	0.411666259	1.987977369	0.52087799	1	15	phosphatidylinositol phosphate kinase activity	0.65285951	ENSG00000186111	PIP5K1C
C	GO:0016701	0.411666259	1.987977369	0.52087799	1	15	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	0.65285951	ENSG00000113924	HGD
C	GO:0016702	0.411666259	1.987977369	0.52087799	1	15	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	0.65285951	ENSG00000113924	HGD
C	GO:0031489	0.411666259	1.987977369	0.52087799	1	15	myosin V binding	0.65285951	ENSG00000155961	RAB39B
C	GO:0035613	0.411666259	1.987977369	0.52087799	1	15	RNA stem-loop binding	0.65285951	ENSG00000163874	ZC3H12A
C	GO:0038191	0.411666259	1.987977369	0.52087799	1	15	neuropilin binding	0.65285951	ENSG00000138623	SEMA7A
C	GO:0042809	0.411666259	1.987977369	0.52087799	1	15	vitamin D receptor binding	0.65285951	ENSG00000175221	MED16
C	GO:0048038	0.411666259	1.987977369	0.52087799	1	15	quinone binding	0.65285951	ENSG00000137767	SQRDL
C	GO:0070001	0.411666259	1.987977369	0.52087799	1	15	aspartic-type peptidase activity	0.65285951	ENSG00000117984	CTSD
C	GO:0140096	0.412926298	1.039295141	61.04690045	63	1758	"catalytic activity, acting on a protein"	0.653675746	"ENSG00000008516,ENSG00000033170,ENSG00000058091,ENSG00000065485,ENSG00000068308,ENSG00000071054,ENSG00000074211,ENSG00000076201,ENSG00000090432,ENSG00000095015,ENSG00000099804,ENSG00000100330,ENSG00000102178,ENSG00000105701,ENSG00000106636,ENSG00000107829,ENSG00000109079,ENSG00000110330,ENSG00000111077,ENSG00000111276,ENSG00000112130,ENSG00000115216,ENSG00000115661,ENSG00000116260,ENSG00000117984,ENSG00000122861,ENSG00000126562,ENSG00000127511,ENSG00000129455,ENSG00000129968,ENSG00000130734,ENSG00000131165,ENSG00000132155,ENSG00000133247,ENSG00000136943,ENSG00000137193,ENSG00000140564,ENSG00000142002,ENSG00000142235,ENSG00000143507,ENSG00000144583,ENSG00000153558,ENSG00000160183,ENSG00000160310,ENSG00000163874,ENSG00000164400,ENSG00000164543,ENSG00000166484,ENSG00000167657,ENSG00000168894,ENSG00000169398,ENSG00000171148,ENSG00000171621,ENSG00000171853,ENSG00000172531,ENSG00000173486,ENSG00000173757,ENSG00000174292,ENSG00000179526,ENSG00000182866,ENSG00000185386,ENSG00000185624,ENSG00000269858"	"MMP25,FUT8,CDK14,PDIA5,OTUD5,MAP4K4,PPP2R2C,PTPN23,MUL1,MAP3K1,CDC34,MTMR3,UBL4A,FKBP8,YKT6,FBXW4,TNFAIP1,BIRC2,TNS2,CDKN1B,RNF8,NRBP1,STK16,QSOX1,CTSD,PLAU,WNK4,SIN3B,KLK8,ABHD17A,ATG4D,CHMP1A,RAF1,SUV420H2,CTSV,PIM1,FURIN,DPP9,LMTK3,DUSP10,MARCH4,FBXL2,TMPRSS3,PRMT2,ZC3H12A,CSF2,STK17A,MAPK7,DAPK3,RNF181,PTK2,TADA3,SPSB1,TRAPPC12,PPP1CA,FKBP2,STAT5B,TNK1,SHARPIN,LCK,MAPK11,P4HB,EGLN2"
C	GO:0008234	0.427664386	1.152501945	5.243505102	6	151	cysteine-type peptidase activity	0.667203341	"ENSG00000068308,ENSG00000117984,ENSG00000130734,ENSG00000136943,ENSG00000163874,ENSG00000171148"	"OTUD5,CTSD,ATG4D,CTSV,ZC3H12A,TADA3"
C	GO:0001078	0.428641951	1.21066898	3.333619137	4	96	"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding"	0.667203341	"ENSG00000019549,ENSG00000162772,ENSG00000165030,ENSG00000173039"	"SNAI2,ATF3,NFIL3,RELA"
C	GO:0016773	0.430410265	1.059438935	20.86984481	22	601	"phosphotransferase activity, alcohol group as acceptor"	0.667203341	"ENSG00000058091,ENSG00000071054,ENSG00000095015,ENSG00000111276,ENSG00000115216,ENSG00000115661,ENSG00000126562,ENSG00000132155,ENSG00000137193,ENSG00000142235,ENSG00000155252,ENSG00000164400,ENSG00000164543,ENSG00000166484,ENSG00000167657,ENSG00000169398,ENSG00000173757,ENSG00000174292,ENSG00000176170,ENSG00000182866,ENSG00000185386,ENSG00000186111"	"CDK14,MAP4K4,MAP3K1,CDKN1B,NRBP1,STK16,WNK4,RAF1,PIM1,LMTK3,PI4K2A,CSF2,STK17A,MAPK7,DAPK3,PTK2,STAT5B,TNK1,SPHK1,LCK,MAPK11,PIP5K1C"
C	GO:0005070	0.431183063	1.391811414	1.458458373	2	42	SH3/SH2 adaptor activity	0.667203341	"ENSG00000005020,ENSG00000137936"	"SKAP2,BCAR3"
C	GO:0000983	0.432122575	1.855280528	0.55560319	1	16	"transcription factor activity, RNA polymerase II core promoter sequence-specific DNA binding"	0.667203341	ENSG00000173039	RELA
C	GO:0001133	0.432122575	1.855280528	0.55560319	1	16	"RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding"	0.667203341	ENSG00000112033	PPARD
C	GO:0005504	0.432122575	1.855280528	0.55560319	1	16	fatty acid binding	0.667203341	ENSG00000112033	PPARD
C	GO:0008009	0.432122575	1.855280528	0.55560319	1	16	chemokine activity	0.667203341	ENSG00000217555	CKLF
C	GO:0008198	0.432122575	1.855280528	0.55560319	1	16	ferrous iron binding	0.667203341	ENSG00000269858	EGLN2
C	GO:0017046	0.432122575	1.855280528	0.55560319	1	16	peptide hormone binding	0.667203341	ENSG00000122641	INHBA
C	GO:0017160	0.432122575	1.855280528	0.55560319	1	16	Ral GTPase binding	0.667203341	ENSG00000205517	RGL3
C	GO:0019789	0.432122575	1.855280528	0.55560319	1	16	SUMO transferase activity	0.667203341	ENSG00000090432	MUL1
C	GO:0045503	0.432122575	1.855280528	0.55560319	1	16	dynein light chain binding	0.667203341	ENSG00000158560	DYNC1I1
C	GO:0055106	0.432122575	1.855280528	0.55560319	1	16	ubiquitin-protein transferase regulator activity	0.667203341	ENSG00000105325	FZR1
C	GO:0016763	0.443099597	1.357743751	1.493183572	2	43	"transferase activity, transferring pentosyl groups"	0.680557525	"ENSG00000025708,ENSG00000183696"	"TYMP,UPP1"
C	GO:0017022	0.443099597	1.357743751	1.493183572	2	43	myosin binding	0.680557525	"ENSG00000028203,ENSG00000155961"	"VEZT,RAB39B"
C	GO:0031593	0.443099597	1.357743751	1.493183572	2	43	polyubiquitin modification-dependent protein binding	0.680557525	"ENSG00000179526,ENSG00000269335"	"SHARPIN,IKBKG"
C	GO:0003727	0.449768912	1.228050922	2.465489154	3	71	single-stranded RNA binding	0.684551602	"ENSG00000116001,ENSG00000135046,ENSG00000181588"	"TIA1,ANXA1,MEX3D"
C	GO:0001010	0.451869321	1.739170792	0.590328389	1	17	"transcription factor activity, sequence-specific DNA binding transcription factor recruiting"	0.684551602	ENSG00000112033	PPARD
C	GO:0005245	0.451869321	1.739170792	0.590328389	1	17	voltage-gated calcium channel activity	0.684551602	ENSG00000167535	CACNB3
C	GO:0017147	0.451869321	1.739170792	0.590328389	1	17	Wnt-protein binding	0.684551602	ENSG00000102312	PORCN
C	GO:0022884	0.451869321	1.739170792	0.590328389	1	17	macromolecule transmembrane transporter activity	0.684551602	ENSG00000132432	SEC61G
C	GO:0031418	0.451869321	1.739170792	0.590328389	1	17	L-ascorbic acid binding	0.684551602	ENSG00000269858	EGLN2
C	GO:0070300	0.451869321	1.739170792	0.590328389	1	17	phosphatidic acid binding	0.684551602	ENSG00000154217	PITPNC1
C	GO:0003774	0.451944558	1.172122326	3.437794735	4	99	motor activity	0.684551602	"ENSG00000088986,ENSG00000092841,ENSG00000099331,ENSG00000158560"	"DYNLL1,MYL6,MYO9B,DYNC1I1"
C	GO:0015108	0.466509774	1.294362052	1.562633971	2	45	chloride transmembrane transporter activity	0.697646171	"ENSG00000124067,ENSG00000155962"	"SLC12A4,CLIC2"
C	GO:0043565	0.467031665	1.031731997	27.22455629	28	784	sequence-specific DNA binding	0.697646171	"ENSG00000019549,ENSG00000029153,ENSG00000068323,ENSG00000069011,ENSG00000077150,ENSG00000104856,ENSG00000107175,ENSG00000112033,ENSG00000116809,ENSG00000117595,ENSG00000122386,ENSG00000124766,ENSG00000132475,ENSG00000134954,ENSG00000141644,ENSG00000155090,ENSG00000161036,ENSG00000162772,ENSG00000165030,ENSG00000167157,ENSG00000173039,ENSG00000173575,ENSG00000173757,ENSG00000175197,ENSG00000177606,ENSG00000179632,ENSG00000198026,ENSG00000213145"	"SNAI2,ARNTL2,TFE3,PITX1,NFKB2,RELB,CREB3,PPARD,ZBTB17,IRF6,ZNF205,SOX4,H3F3B,ETS1,MBD1,KLF10,LRWD1,ATF3,NFIL3,PRRX2,RELA,CHD2,STAT5B,DDIT3,JUN,MAF1,ZNF335,CRIP1"
C	GO:0004197	0.467929383	1.192750533	2.534939552	3	73	cysteine-type endopeptidase activity	0.697646171	"ENSG00000117984,ENSG00000130734,ENSG00000136943"	"CTSD,ATG4D,CTSV"
C	GO:0001223	0.470931053	1.636721025	0.625053588	1	18	transcription coactivator binding	0.697646171	ENSG00000116809	ZBTB17
C	GO:0005031	0.470931053	1.636721025	0.625053588	1	18	tumor necrosis factor-activated receptor activity	0.697646171	ENSG00000127863	TNFRSF19
C	GO:0005035	0.470931053	1.636721025	0.625053588	1	18	death receptor activity	0.697646171	ENSG00000127863	TNFRSF19
C	GO:0005158	0.470931053	1.636721025	0.625053588	1	18	insulin receptor binding	0.697646171	ENSG00000028528	SNX1
C	GO:0005520	0.470931053	1.636721025	0.625053588	1	18	insulin-like growth factor binding	0.697646171	ENSG00000146674	IGFBP3
C	GO:0008106	0.470931053	1.636721025	0.625053588	1	18	alcohol dehydrogenase (NADP+) activity	0.697646171	ENSG00000151632	AKR1C2
C	GO:0010485	0.470931053	1.636721025	0.625053588	1	18	H4 histone acetyltransferase activity	0.697646171	ENSG00000114982	KANSL3
C	GO:0016878	0.470931053	1.636721025	0.625053588	1	18	acid-thiol ligase activity	0.697646171	ENSG00000167114	SLC27A4
C	GO:0070064	0.470931053	1.636721025	0.625053588	1	18	proline-rich region binding	0.697646171	ENSG00000108518	PFN1
C	GO:0140142	0.470931053	1.636721025	0.625053588	1	18	nucleocytoplasmic carrier activity	0.697646171	ENSG00000185467	KPNA7
C	GO:0070011	0.47273489	1.047795836	13.40392695	14	386	"peptidase activity, acting on L-amino acid peptides"	0.699137434	"ENSG00000008516,ENSG00000068308,ENSG00000117984,ENSG00000122861,ENSG00000129455,ENSG00000130734,ENSG00000131165,ENSG00000136943,ENSG00000140564,ENSG00000142002,ENSG00000160183,ENSG00000163874,ENSG00000171148,ENSG00000171853"	"MMP25,OTUD5,CTSD,PLAU,KLK8,ATG4D,CHMP1A,CTSV,FURIN,DPP9,TMPRSS3,ZC3H12A,TADA3,TRAPPC12"
C	GO:0001227	0.476883787	1.091454126	5.521306696	6	159	"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding"	0.704085995	"ENSG00000019549,ENSG00000112033,ENSG00000122386,ENSG00000162772,ENSG00000165030,ENSG00000173039"	"SNAI2,PPARD,ZNF205,ATF3,NFIL3,RELA"
C	GO:0042562	0.477994508	1.264831942	1.59735917	2	46	hormone binding	0.704539804	"ENSG00000122641,ENSG00000145040"	"INHBA,UCN2"
C	GO:0008022	0.48901001	1.077176813	5.590757095	6	161	protein C-terminus binding	0.716433562	"ENSG00000012061,ENSG00000088986,ENSG00000116701,ENSG00000159692,ENSG00000167657,ENSG00000182866"	"ERCC1,DYNLL1,NCF2,CTBP1,DAPK3,LCK"
C	GO:0042393	0.48901001	1.077176813	5.590757095	6	161	histone binding	0.716433562	"ENSG00000102901,ENSG00000111653,ENSG00000112130,ENSG00000136943,ENSG00000161036,ENSG00000173575"	"CENPT,ING4,RNF8,CTSV,LRWD1,CHD2"
C	GO:0016922	0.489331475	1.545654565	0.659778788	1	19	ligand-dependent nuclear receptor binding	0.716433562	ENSG00000171148	TADA3
