Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
D	GO:0004594	0.25269127	4.417685412	0.280888279	1	4	pantothenate kinase activity	0.533614255	ENSG00000152782	PANK1
D	GO:0004614	0.25269127	4.417685412	0.280888279	1	4	phosphoglucomutase activity	0.533614255	ENSG00000169299	PGM2
D	GO:0004677	0.25269127	4.417685412	0.280888279	1	4	DNA-dependent protein kinase activity	0.533614255	ENSG00000253729	PRKDC
D	GO:0004689	0.25269127	4.417685412	0.280888279	1	4	phosphorylase kinase activity	0.533614255	ENSG00000044446	PHKA2
D	GO:0004706	0.25269127	4.417685412	0.280888279	1	4	JUN kinase kinase kinase activity	0.533614255	ENSG00000143674	
D	GO:0004740	0.25269127	4.417685412	0.280888279	1	4	pyruvate dehydrogenase (acetyl-transferring) kinase activity	0.533614255	ENSG00000067992	PDK3
D	GO:0004749	0.25269127	4.417685412	0.280888279	1	4	ribose phosphate diphosphokinase activity	0.533614255	ENSG00000101911	PRPS2
D	GO:0004936	0.25269127	4.417685412	0.280888279	1	4	alpha-adrenergic receptor activity	0.533614255	ENSG00000171873	ADRA1D
D	GO:0004957	0.25269127	4.417685412	0.280888279	1	4	prostaglandin E receptor activity	0.533614255	ENSG00000125384	PTGER2
D	GO:0005345	0.25269127	4.417685412	0.280888279	1	4	purine nucleobase transmembrane transporter activity	0.533614255	ENSG00000197506	SLC28A3
D	GO:0008131	0.25269127	4.417685412	0.280888279	1	4	primary amine oxidase activity	0.533614255	ENSG00000069535	MAOB
D	GO:0008199	0.25269127	4.417685412	0.280888279	1	4	ferric iron binding	0.533614255	ENSG00000165060	FXN
D	GO:0008309	0.25269127	4.417685412	0.280888279	1	4	double-stranded DNA exodeoxyribonuclease activity	0.533614255	ENSG00000100823	APEX1
D	GO:0008330	0.25269127	4.417685412	0.280888279	1	4	protein tyrosine/threonine phosphatase activity	0.533614255	ENSG00000158050	DUSP2
D	GO:0008410	0.25269127	4.417685412	0.280888279	1	4	CoA-transferase activity	0.533614255	ENSG00000083720	OXCT1
D	GO:0008607	0.25269127	4.417685412	0.280888279	1	4	phosphorylase kinase regulator activity	0.533614255	ENSG00000070061	IKBKAP
D	GO:0009019	0.25269127	4.417685412	0.280888279	1	4	tRNA (guanine-N1-)-methyltransferase activity	0.533614255	ENSG00000126814	TRMT5
D	GO:0015226	0.25269127	4.417685412	0.280888279	1	4	carnitine transmembrane transporter activity	0.533614255	ENSG00000102743	SLC25A15
D	GO:0016416	0.25269127	4.417685412	0.280888279	1	4	O-palmitoyltransferase activity	0.533614255	ENSG00000110090	CPT1A
D	GO:0016426	0.25269127	4.417685412	0.280888279	1	4	tRNA (adenine) methyltransferase activity	0.533614255	ENSG00000166166	TRMT61A
D	GO:0016724	0.25269127	4.417685412	0.280888279	1	4	"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor"	0.533614255	ENSG00000165060	FXN
D	GO:0016972	0.25269127	4.417685412	0.280888279	1	4	thiol oxidase activity	0.533614255	ENSG00000165661	QSOX2
D	GO:0017150	0.25269127	4.417685412	0.280888279	1	4	tRNA dihydrouridine synthase activity	0.533614255	ENSG00000141994	DUS3L
D	GO:0019534	0.25269127	4.417685412	0.280888279	1	4	toxin transmembrane transporter activity	0.533614255	ENSG00000070018	LRP6
D	GO:0019957	0.25269127	4.417685412	0.280888279	1	4	C-C chemokine binding	0.533614255	ENSG00000163823	CCR1
D	GO:0022848	0.25269127	4.417685412	0.280888279	1	4	acetylcholine-gated cation-selective channel activity	0.533614255	ENSG00000169684	CHRNA5
D	GO:0030151	0.25269127	4.417685412	0.280888279	1	4	molybdenum ion binding	0.533614255	ENSG00000186205	1-Mar
D	GO:0030229	0.25269127	4.417685412	0.280888279	1	4	very-low-density lipoprotein particle receptor activity	0.533614255	ENSG00000157193	LRP8
D	GO:0031014	0.25269127	4.417685412	0.280888279	1	4	troponin T binding	0.533614255	ENSG00000114854	TNNC1
D	GO:0031404	0.25269127	4.417685412	0.280888279	1	4	chloride ion binding	0.533614255	ENSG00000109861	CTSC
D	GO:0034186	0.25269127	4.417685412	0.280888279	1	4	apolipoprotein A-I binding	0.533614255	ENSG00000144381	HSPD1
D	GO:0035620	0.25269127	4.417685412	0.280888279	1	4	ceramide transporter activity	0.533614255	ENSG00000100979	PLTP
D	GO:0042296	0.25269127	4.417685412	0.280888279	1	4	ISG15 transferase activity	0.533614255	ENSG00000138646	HERC5
D	GO:0043532	0.25269127	4.417685412	0.280888279	1	4	angiostatin binding	0.533614255	ENSG00000152234	ATP5A1
D	GO:0043734	0.25269127	4.417685412	0.280888279	1	4	DNA-N1-methyladenine dioxygenase activity	0.533614255	ENSG00000189046	ALKBH2
D	GO:0044020	0.25269127	4.417685412	0.280888279	1	4	histone methyltransferase activity (H4-R3 specific)	0.533614255	ENSG00000198890	PRMT6
D	GO:0047023	0.25269127	4.417685412	0.280888279	1	4	androsterone dehydrogenase activity	0.533614255	ENSG00000196139	AKR1C3
D	GO:0047086	0.25269127	4.417685412	0.280888279	1	4	ketosteroid monooxygenase activity	0.533614255	ENSG00000196139	AKR1C3
D	GO:0047115	0.25269127	4.417685412	0.280888279	1	4	"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity"	0.533614255	ENSG00000196139	AKR1C3
D	GO:0050220	0.25269127	4.417685412	0.280888279	1	4	prostaglandin-E synthase activity	0.533614255	ENSG00000008394	MGST1
D	GO:0061575	0.25269127	4.417685412	0.280888279	1	4	cyclin-dependent protein serine/threonine kinase activator activity	0.533614255	ENSG00000020426	MNAT1
D	GO:0070053	0.25269127	4.417685412	0.280888279	1	4	thrombospondin receptor activity	0.533614255	ENSG00000196776	CD47
D	GO:0070061	0.25269127	4.417685412	0.280888279	1	4	fructose binding	0.533614255	ENSG00000152556	PFKM
D	GO:0070122	0.25269127	4.417685412	0.280888279	1	4	isopeptidase activity	0.533614255	ENSG00000079387	SENP1
D	GO:0070137	0.25269127	4.417685412	0.280888279	1	4	ubiquitin-like protein-specific endopeptidase activity	0.533614255	ENSG00000079387	SENP1
D	GO:0070139	0.25269127	4.417685412	0.280888279	1	4	SUMO-specific endopeptidase activity	0.533614255	ENSG00000079387	SENP1
D	GO:1904047	0.25269127	4.417685412	0.280888279	1	4	S-adenosyl-L-methionine binding	0.533614255	ENSG00000152455	SUV39H2
D	GO:1904288	0.25269127	4.417685412	0.280888279	1	4	BAT3 complex binding	0.533614255	ENSG00000058056	USP13
D	GO:0004930	0.254423453	1.275122677	9.620423562	12	137	G-protein coupled receptor activity	0.535874705	"ENSG00000101188,ENSG00000101850,ENSG00000104290,ENSG00000125384,ENSG00000126010,ENSG00000143147,ENSG00000148734,ENSG00000152990,ENSG00000155760,ENSG00000163823,ENSG00000171873,ENSG00000173890"	"NTSR1,GPR143,FZD3,PTGER2,GRPR,GPR161,NPFFR1,GPR125,FZD7,CCR1,ADRA1D,GPR160"
D	GO:0016651	0.255879111	1.3615353	6.039098002	8	86	"oxidoreductase activity, acting on NAD(P)H"	0.535874705	"ENSG00000112992,ENSG00000159348,ENSG00000164182,ENSG00000165672,ENSG00000167792,ENSG00000196139,ENSG00000197763,ENSG00000215883"	"NNT,CYB5R1,NDUFAF2,PRDX3,NDUFV1,AKR1C3,TXNRD3,CYB5RL"
D	GO:0001530	0.257611877	2.209710322	0.983108977	2	14	lipopolysaccharide binding	0.535874705	"ENSG00000013725,ENSG00000144381"	"CD6,HSPD1"
D	GO:0003951	0.257611877	2.209710322	0.983108977	2	14	NAD+ kinase activity	0.535874705	"ENSG00000077044,ENSG00000152620"	"DGKD,NADK2"
D	GO:0003995	0.257611877	2.209710322	0.983108977	2	14	acyl-CoA dehydrogenase activity	0.535874705	"ENSG00000128928,ENSG00000196177"	"IVD,ACADSB"
D	GO:0004675	0.257611877	2.209710322	0.983108977	2	14	transmembrane receptor protein serine/threonine kinase activity	0.535874705	"ENSG00000049323,ENSG00000069702"	"LTBP1,TGFBR3"
D	GO:0005402	0.257611877	2.209710322	0.983108977	2	14	carbohydrate:cation symporter activity	0.535874705	"ENSG00000089057,ENSG00000146411"	"SLC23A2,SLC2A12"
D	GO:0015278	0.257611877	2.209710322	0.983108977	2	14	calcium-release channel activity	0.535874705	"ENSG00000104369,ENSG00000149596"	"JPH1,JPH2"
D	GO:0015923	0.257611877	2.209710322	0.983108977	2	14	mannosidase activity	0.535874705	"ENSG00000109323,ENSG00000196547"	"MANBA,MAN2A2"
D	GO:0016408	0.257611877	2.209710322	0.983108977	2	14	C-acyltransferase activity	0.535874705	"ENSG00000075239,ENSG00000100116"	"ACAT1,GCAT"
D	GO:0046527	0.257611877	2.209710322	0.983108977	2	14	glucosyltransferase activity	0.535874705	"ENSG00000159063,ENSG00000178202"	"ALG8,KDELC2"
D	GO:0016796	0.259214112	1.507706053	3.44088142	5	49	"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	0.538475992	"ENSG00000077348,ENSG00000100823,ENSG00000118655,ENSG00000130713,ENSG00000166938"	"EXOSC5,APEX1,DCLRE1B,EXOSC2,DIS3L"
D	GO:0008233	0.266852081	1.141443906	28.43993827	32	405	peptidase activity	0.553591513	"ENSG00000048028,ENSG00000058056,ENSG00000064601,ENSG00000079387,ENSG00000099953,ENSG00000100600,ENSG00000109861,ENSG00000111142,ENSG00000111144,ENSG00000116750,ENSG00000121064,ENSG00000123992,ENSG00000125703,ENSG00000128694,ENSG00000135913,ENSG00000137509,ENSG00000137563,ENSG00000137673,ENSG00000137745,ENSG00000143382,ENSG00000145194,ENSG00000148702,ENSG00000156521,ENSG00000157077,ENSG00000162174,ENSG00000164024,ENSG00000166033,ENSG00000166278,ENSG00000172878,ENSG00000186318,ENSG00000186854,ENSG00000205403"	"USP28,USP13,CTSA,SENP1,MMP11,LGMN,CTSC,METAP2,LTA4H,UCHL5,SCPEP1,DNPEP,ATG4C,OSGEPL1,USP37,PRCP,GGH,MMP7,MMP13,ADAMTSL4,ECE2,HABP2,TYSND1,ZFYVE9,ASRGL1,METAP1,HTRA1,C2,METAP1D,BACE1,TRABD2A,CFI"
D	GO:0004864	0.274349191	1.729699488	1.825773815	3	26	protein phosphatase inhibitor activity	0.566076295	"ENSG00000119335,ENSG00000131771,ENSG00000166897,ENSG00000243902"	"SET,PPP1R1B,ELFN2,"
D	GO:0015144	0.274349191	1.729699488	1.825773815	3	26	carbohydrate transmembrane transporter activity	0.566076295	"ENSG00000089057,ENSG00000146411,ENSG00000165272"	"SLC23A2,SLC2A12,AQP3"
D	GO:0031624	0.274349191	1.729699488	1.825773815	3	26	ubiquitin conjugating enzyme binding	0.566076295	"ENSG00000101695,ENSG00000137692,ENSG00000170500"	"RNF125,DCUN1D5,LONRF2"
D	GO:0070566	0.274349191	1.729699488	1.825773815	3	26	adenylyltransferase activity	0.566076295	"ENSG00000107951,ENSG00000111331,ENSG00000163864"	"MTPAP,OAS3,NMNAT3"
D	GO:0030170	0.276003914	1.560447492	2.668438652	4	38	pyridoxal phosphate binding	0.567197305	"ENSG00000100116,ENSG00000128683,ENSG00000176974,ENSG00000186205"	"GCAT,GAD1,SHMT1,MARC1"
D	GO:0052813	0.276003914	1.560447492	2.668438652	4	38	phosphatidylinositol bisphosphate kinase activity	0.567197305	"ENSG00000102678,ENSG00000105647,ENSG00000160867,ENSG00000162344,ENSG00000268173"	"FGF9,PIK3R2,FGFR4,FGF19,PIK3R2"
D	GO:0070279	0.276003914	1.560447492	2.668438652	4	38	vitamin B6 binding	0.567197305	"ENSG00000100116,ENSG00000128683,ENSG00000176974,ENSG00000186205"	"GCAT,GAD1,SHMT1,MARC1"
D	GO:0015075	0.278427619	1.12123578	34.33859213	38	489	ion transmembrane transporter activity	0.571411106	"ENSG00000003989,ENSG00000005059,ENSG00000065923,ENSG00000076351,ENSG00000083454,ENSG00000086159,ENSG00000089057,ENSG00000095209,ENSG00000100433,ENSG00000102743,ENSG00000104369,ENSG00000105711,ENSG00000110108,ENSG00000110881,ENSG00000112992,ENSG00000125454,ENSG00000130304,ENSG00000133065,ENSG00000138074,ENSG00000138821,ENSG00000146411,ENSG00000146950,ENSG00000149596,ENSG00000150779,ENSG00000152234,ENSG00000154122,ENSG00000155380,ENSG00000155850,ENSG00000156398,ENSG00000164588,ENSG00000169684,ENSG00000171130,ENSG00000174502,ENSG00000175538,ENSG00000183048,ENSG00000183605,ENSG00000197506,ENSG00000198216"	"SLC7A2,CCDC109B,SLC9A7,SLC46A1,P2RX5,AQP6,SLC23A2,TMEM38B,KCNK10,SLC25A15,JPH1,SCN1B,TMEM109,ASIC1,NNT,SLC25A19,SLC27A1,SLC41A1,SLC5A6,SLC39A8,SLC2A12,SHROOM2,JPH2,TIMM8B,ATP5A1,ANKH,SLC16A1,SLC26A2,SFXN2,HCN1,CHRNA5,ATP6V0E2,SLC26A9,KCNE3,SLC25A10,SFXN4,SLC28A3,CACNA1E"
D	GO:0004888	0.279264296	1.147001162	23.87550373	27	340	transmembrane signaling receptor activity	0.572360961	"ENSG00000026103,ENSG00000049323,ENSG00000069702,ENSG00000070018,ENSG00000083454,ENSG00000101188,ENSG00000101850,ENSG00000104290,ENSG00000125384,ENSG00000126010,ENSG00000133067,ENSG00000134243,ENSG00000139292,ENSG00000143147,ENSG00000143412,ENSG00000143674,ENSG00000144730,ENSG00000148734,ENSG00000152990,ENSG00000155760,ENSG00000157193,ENSG00000160867,ENSG00000163823,ENSG00000169684,ENSG00000171873,ENSG00000173890,ENSG00000182580"	"FAS,LTBP1,TGFBR3,LRP6,P2RX5,NTSR1,GPR143,FZD3,PTGER2,GRPR,LGR6,SORT1,LGR5,GPR161,ANXA9,,IL17RD,NPFFR1,GPR125,FZD7,LRP8,FGFR4,CCR1,CHRNA5,ADRA1D,GPR160,EPHB3"
D	GO:0004222	0.280139765	1.396646598	4.423990397	6	63	metalloendopeptidase activity	0.573387675	"ENSG00000099953,ENSG00000128694,ENSG00000137673,ENSG00000137745,ENSG00000145194,ENSG00000186854"	"MMP11,OSGEPL1,MMP7,MMP13,ECE2,TRABD2A"
D	GO:0015318	0.282139449	1.124698068	31.52970934	35	449	inorganic molecular entity transmembrane transporter activity	0.574467711	"ENSG00000003989,ENSG00000005059,ENSG00000065923,ENSG00000076351,ENSG00000083454,ENSG00000086159,ENSG00000089057,ENSG00000095209,ENSG00000100433,ENSG00000102743,ENSG00000104369,ENSG00000105711,ENSG00000110881,ENSG00000112992,ENSG00000130304,ENSG00000133065,ENSG00000138074,ENSG00000138821,ENSG00000146411,ENSG00000146950,ENSG00000149596,ENSG00000150779,ENSG00000152234,ENSG00000154122,ENSG00000155380,ENSG00000155850,ENSG00000164588,ENSG00000165272,ENSG00000169684,ENSG00000171130,ENSG00000174502,ENSG00000175538,ENSG00000183048,ENSG00000197506,ENSG00000198216"	"SLC7A2,CCDC109B,SLC9A7,SLC46A1,P2RX5,AQP6,SLC23A2,TMEM38B,KCNK10,SLC25A15,JPH1,SCN1B,ASIC1,NNT,SLC27A1,SLC41A1,SLC5A6,SLC39A8,SLC2A12,SHROOM2,JPH2,TIMM8B,ATP5A1,ANKH,SLC16A1,SLC26A2,HCN1,AQP3,CHRNA5,ATP6V0E2,SLC26A9,KCNE3,SLC25A10,SLC28A3,CACNA1E"
D	GO:0000400	0.284419677	2.039544299	1.053331047	2	15	four-way junction DNA binding	0.574467711	"ENSG00000095002,ENSG00000116062"	"MSH2,MSH6"
D	GO:0005123	0.284419677	2.039544299	1.053331047	2	15	death receptor binding	0.574467711	"ENSG00000015475,ENSG00000166681"	"BID,NGFRAP1"
D	GO:0008266	0.284419677	2.039544299	1.053331047	2	15	poly(U) RNA binding	0.574467711	"ENSG00000138385,ENSG00000166889"	"SSB,PATL1"
D	GO:0008320	0.284419677	2.039544299	1.053331047	2	15	protein transmembrane transporter activity	0.574467711	"ENSG00000100216,ENSG00000173726"	"TOMM22,TOMM20"
D	GO:0008483	0.284419677	2.039544299	1.053331047	2	15	transaminase activity	0.574467711	"ENSG00000105552,ENSG00000135069"	"BCAT2,PSAT1"
D	GO:0015026	0.284419677	2.039544299	1.053331047	2	15	coreceptor activity	0.574467711	"ENSG00000069702,ENSG00000070018"	"TGFBR3,LRP6"
D	GO:0016701	0.284419677	2.039544299	1.053331047	2	15	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	0.574467711	"ENSG00000182551,ENSG00000186603"	"ADI1,HPDL"
D	GO:0016702	0.284419677	2.039544299	1.053331047	2	15	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	0.574467711	"ENSG00000182551,ENSG00000186603"	"ADI1,HPDL"
D	GO:0070006	0.284419677	2.039544299	1.053331047	2	15	metalloaminopeptidase activity	0.574467711	"ENSG00000111144,ENSG00000123992"	"LTA4H,DNPEP"
D	GO:0016667	0.286727342	1.441886551	3.581325559	5	51	"oxidoreductase activity, acting on a sulfur group of donors"	0.576840805	"ENSG00000117862,ENSG00000165661,ENSG00000165672,ENSG00000197763,ENSG00000216490"	"TXNDC12,QSOX2,PRDX3,TXNRD3,IFI30"
D	GO:0005267	0.292069124	1.51572305	2.738660722	4	39	potassium channel activity	0.576840805	"ENSG00000095209,ENSG00000100433,ENSG00000164588,ENSG00000175538"	"TMEM38B,KCNK10,HCN1,KCNE3"
D	GO:0051059	0.293975194	1.65747549	1.895995884	3	27	NF-kappaB binding	0.576840805	"ENSG00000100823,ENSG00000103037,ENSG00000181163"	"APEX1,SETD6,NPM1"
D	GO:0016279	0.300682655	1.411077422	3.651547629	5	52	protein-lysine N-methyltransferase activity	0.576840805	"ENSG00000085276,ENSG00000103037,ENSG00000152455,ENSG00000185420,ENSG00000196363,ENSG00000280657"	"MECOM,SETD6,SUV39H2,SMYD3,WDR5,SMYD3"
D	GO:0001042	0.30518684	3.312958435	0.351110349	1	5	RNA polymerase I core binding	0.576840805	ENSG00000166197	NOLC1
D	GO:0001083	0.30518684	3.312958435	0.351110349	1	5	"transcription factor activity, RNA polymerase II basal transcription factor binding"	0.576840805	ENSG00000196628	TCF4
D	GO:0001727	0.30518684	3.312958435	0.351110349	1	5	lipid kinase activity	0.576840805	ENSG00000133056	PIK3C2B
D	GO:0001758	0.30518684	3.312958435	0.351110349	1	5	retinal dehydrogenase activity	0.576840805	ENSG00000196139	AKR1C3
D	GO:0003708	0.30518684	3.312958435	0.351110349	1	5	retinoic acid receptor activity	0.576840805	ENSG00000172819	RARG
D	GO:0004064	0.30518684	3.312958435	0.351110349	1	5	arylesterase activity	0.576840805	ENSG00000105852	PON3
D	GO:0004563	0.30518684	3.312958435	0.351110349	1	5	beta-N-acetylhexosaminidase activity	0.576840805	ENSG00000169660	HEXDC
D	GO:0004565	0.30518684	3.312958435	0.351110349	1	5	beta-galactosidase activity	0.576840805	ENSG00000149328	GLB1L2
D	GO:0004738	0.30518684	3.312958435	0.351110349	1	5	pyruvate dehydrogenase activity	0.576840805	ENSG00000168291	PDHB
D	GO:0004767	0.30518684	3.312958435	0.351110349	1	5	sphingomyelin phosphodiesterase activity	0.576840805	ENSG00000130768	SMPDL3B
D	GO:0004849	0.30518684	3.312958435	0.351110349	1	5	uridine kinase activity	0.576840805	ENSG00000143179	UCK2
D	GO:0004954	0.30518684	3.312958435	0.351110349	1	5	prostanoid receptor activity	0.576840805	ENSG00000125384	PTGER2
D	GO:0004955	0.30518684	3.312958435	0.351110349	1	5	prostaglandin receptor activity	0.576840805	ENSG00000125384	PTGER2
D	GO:0005007	0.30518684	3.312958435	0.351110349	1	5	fibroblast growth factor-activated receptor activity	0.576840805	ENSG00000160867	FGFR4
D	GO:0008379	0.30518684	3.312958435	0.351110349	1	5	thioredoxin peroxidase activity	0.576840805	ENSG00000165672	PRDX3
D	GO:0008479	0.30518684	3.312958435	0.351110349	1	5	queuine tRNA-ribosyltransferase activity	0.576840805	ENSG00000213339	QTRT1
D	GO:0008517	0.30518684	3.312958435	0.351110349	1	5	folic acid transmembrane transporter activity	0.576840805	ENSG00000076351	SLC46A1
D	GO:0009008	0.30518684	3.312958435	0.351110349	1	5	DNA-methyltransferase activity	0.576840805	ENSG00000088305	DNMT3B
D	GO:0010997	0.30518684	3.312958435	0.351110349	1	5	anaphase-promoting complex binding	0.576840805	ENSG00000166851	PLK1
D	GO:0015166	0.30518684	3.312958435	0.351110349	1	5	polyol transmembrane transporter activity	0.576840805	ENSG00000165272	AQP3
D	GO:0015181	0.30518684	3.312958435	0.351110349	1	5	arginine transmembrane transporter activity	0.576840805	ENSG00000003989	SLC7A2
D	GO:0015189	0.30518684	3.312958435	0.351110349	1	5	L-lysine transmembrane transporter activity	0.576840805	ENSG00000003989	SLC7A2
D	GO:0015245	0.30518684	3.312958435	0.351110349	1	5	fatty acid transmembrane transporter activity	0.576840805	ENSG00000130304	SLC27A1
D	GO:0015616	0.30518684	3.312958435	0.351110349	1	5	DNA translocase activity	0.576840805	ENSG00000186871	ERCC6L
D	GO:0016406	0.30518684	3.312958435	0.351110349	1	5	carnitine O-acyltransferase activity	0.576840805	ENSG00000110090	CPT1A
D	GO:0016493	0.30518684	3.312958435	0.351110349	1	5	C-C chemokine receptor activity	0.576840805	ENSG00000163823	CCR1
D	GO:0016661	0.30518684	3.312958435	0.351110349	1	5	"oxidoreductase activity, acting on other nitrogenous compounds as donors"	0.576840805	ENSG00000186205	1-Mar
D	GO:0016778	0.30518684	3.312958435	0.351110349	1	5	diphosphotransferase activity	0.576840805	ENSG00000101911	PRPS2
D	GO:0016812	0.30518684	3.312958435	0.351110349	1	5	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	0.576840805	ENSG00000084774	CAD
D	GO:0016918	0.30518684	3.312958435	0.351110349	1	5	retinal binding	0.576840805	ENSG00000143320	CRABP2
D	GO:0030274	0.30518684	3.312958435	0.351110349	1	5	LIM domain binding	0.576840805	ENSG00000149474	CSRP2BP
D	GO:0031730	0.30518684	3.312958435	0.351110349	1	5	CCR5 chemokine receptor binding	0.576840805	ENSG00000115415	STAT1
D	GO:0032184	0.30518684	3.312958435	0.351110349	1	5	SUMO polymer binding	0.576840805	ENSG00000112320	SOBP
D	GO:0032552	0.30518684	3.312958435	0.351110349	1	5	deoxyribonucleotide binding	0.576840805	ENSG00000101347	SAMHD1
D	GO:0034603	0.30518684	3.312958435	0.351110349	1	5	pyruvate dehydrogenase [NAD(P)+] activity	0.576840805	ENSG00000168291	PDHB
D	GO:0034604	0.30518684	3.312958435	0.351110349	1	5	pyruvate dehydrogenase (NAD+) activity	0.576840805	ENSG00000168291	PDHB
D	GO:0042166	0.30518684	3.312958435	0.351110349	1	5	acetylcholine binding	0.576840805	ENSG00000169684	CHRNA5
D	GO:0043121	0.30518684	3.312958435	0.351110349	1	5	neurotrophin binding	0.576840805	ENSG00000134243	SORT1
D	GO:0043141	0.30518684	3.312958435	0.351110349	1	5	ATP-dependent 5'-3' DNA helicase activity	0.576840805	ENSG00000175792	RUVBL1
D	GO:0043208	0.30518684	3.312958435	0.351110349	1	5	glycosphingolipid binding	0.576840805	ENSG00000188404	SELL
D	GO:0044547	0.30518684	3.312958435	0.351110349	1	5	DNA topoisomerase binding	0.576840805	ENSG00000115053	NCL
D	GO:0046923	0.30518684	3.312958435	0.351110349	1	5	ER retention sequence binding	0.576840805	ENSG00000103888	CEMIP
D	GO:0046974	0.30518684	3.312958435	0.351110349	1	5	histone methyltransferase activity (H3-K9 specific)	0.576840805	ENSG00000152455	SUV39H2
D	GO:0047035	0.30518684	3.312958435	0.351110349	1	5	testosterone dehydrogenase (NAD+) activity	0.576840805	ENSG00000196139	AKR1C3
D	GO:0061665	0.30518684	3.312958435	0.351110349	1	5	SUMO ligase activity	0.576840805	ENSG00000168116	KIAA1586
D	GO:0071936	0.30518684	3.312958435	0.351110349	1	5	coreceptor activity involved in Wnt signaling pathway	0.576840805	ENSG00000070018	LRP6
D	GO:0098519	0.30518684	3.312958435	0.351110349	1	5	"nucleotide phosphatase activity, acting on free nucleotides"	0.576840805	ENSG00000135778	NTPCR
D	GO:1901474	0.30518684	3.312958435	0.351110349	1	5	azole transmembrane transporter activity	0.576840805	ENSG00000125454	SLC25A19
D	GO:0033293	0.308252846	1.473483299	2.808882792	4	40	monocarboxylic acid binding	0.580898164	"ENSG00000143320,ENSG00000164687,ENSG00000170231,ENSG00000196139"	"CRABP2,FABP5,FABP6,AKR1C3"
D	GO:0046873	0.3100664	1.160466892	15.72974363	18	224	metal ion transmembrane transporter activity	0.580898164	"ENSG00000005059,ENSG00000065923,ENSG00000089057,ENSG00000095209,ENSG00000100433,ENSG00000104369,ENSG00000105711,ENSG00000110881,ENSG00000133065,ENSG00000138074,ENSG00000138821,ENSG00000146950,ENSG00000149596,ENSG00000150779,ENSG00000164588,ENSG00000175538,ENSG00000197506,ENSG00000198216"	"CCDC109B,SLC9A7,SLC23A2,TMEM38B,KCNK10,JPH1,SCN1B,ASIC1,SLC41A1,SLC5A6,SLC39A8,SHROOM2,JPH2,TIMM8B,HCN1,KCNE3,SLC28A3,CACNA1E"
D	GO:0000983	0.311127691	1.893687708	1.123553117	2	16	"transcription factor activity, RNA polymerase II core promoter sequence-specific DNA binding"	0.580898164	"ENSG00000009709,ENSG00000115415"	"PAX7,STAT1"
D	GO:0005230	0.311127691	1.893687708	1.123553117	2	16	extracellular ligand-gated ion channel activity	0.580898164	"ENSG00000083454,ENSG00000169684"	"P2RX5,CHRNA5"
D	GO:0008198	0.311127691	1.893687708	1.123553117	2	16	ferrous iron binding	0.580898164	"ENSG00000165060,ENSG00000189046"	"FXN,ALKBH2"
D	GO:0008395	0.311127691	1.893687708	1.123553117	2	16	steroid hydroxylase activity	0.580898164	"ENSG00000134716,ENSG00000146233"	"CYP2J2,CYP39A1"
D	GO:0016646	0.311127691	1.893687708	1.123553117	2	16	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	0.580898164	"ENSG00000100714,ENSG00000159423"	"MTHFD1,ALDH4A1"
D	GO:0043027	0.311127691	1.893687708	1.123553117	2	16	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	0.580898164	"ENSG00000165672,ENSG00000170542"	"PRDX3,SERPINB9"
D	GO:0050431	0.311127691	1.893687708	1.123553117	2	16	transforming growth factor beta binding	0.580898164	"ENSG00000049323,ENSG00000069702"	"LTBP1,TGFBR3"
D	GO:0070182	0.311127691	1.893687708	1.123553117	2	16	DNA polymerase binding	0.580898164	"ENSG00000132646,ENSG00000135372"	"PCNA,NAT10"
D	GO:0046966	0.313684857	1.591029412	1.966217954	3	28	thyroid hormone receptor binding	0.584247586	"ENSG00000087077,ENSG00000118418,ENSG00000185340"	"TRIP6,HMGN3,GAS2L1"
D	GO:0097718	0.313684857	1.591029412	1.966217954	3	28	disordered domain specific binding	0.584247586	"ENSG00000115414,ENSG00000137168,ENSG00000169598"	"FN1,PPIL1,DFFB"
D	GO:0016278	0.314741032	1.381552007	3.721769699	5	53	lysine N-methyltransferase activity	0.584791894	"ENSG00000085276,ENSG00000103037,ENSG00000152455,ENSG00000185420,ENSG00000196363,ENSG00000280657"	"MECOM,SETD6,SUV39H2,SMYD3,WDR5,SMYD3"
D	GO:0019199	0.314741032	1.381552007	3.721769699	5	53	transmembrane receptor protein kinase activity	0.584791894	"ENSG00000049323,ENSG00000069702,ENSG00000143674,ENSG00000160867,ENSG00000182580"	"LTBP1,TGFBR3,,FGFR4,EPHB3"
