Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
E	GO:0004723	0.148122341	7.219898606	0.158449799	1	7	calcium-dependent protein serine/threonine phosphatase activity	0.426042609	ENSG00000148660	CAMK2G
E	GO:0004859	0.148122341	7.219898606	0.158449799	1	7	phospholipase inhibitor activity	0.426042609	ENSG00000196975	ANXA4
E	GO:0008079	0.148122341	7.219898606	0.158449799	1	7	translation termination factor activity	0.426042609	ENSG00000120662	MTRF1
E	GO:0008239	0.148122341	7.219898606	0.158449799	1	7	dipeptidyl-peptidase activity	0.426042609	ENSG00000197635	DPP4
E	GO:0008432	0.148122341	7.219898606	0.158449799	1	7	JUN kinase binding	0.426042609	ENSG00000170759	KIF5B
E	GO:0008494	0.148122341	7.219898606	0.158449799	1	7	translation activator activity	0.426042609	ENSG00000155506	LARP1
E	GO:0015194	0.148122341	7.219898606	0.158449799	1	7	L-serine transmembrane transporter activity	0.426042609	ENSG00000164300	SERINC5
E	GO:0016624	0.148122341	7.219898606	0.158449799	1	7	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	0.426042609	ENSG00000181192	DHTKD1
E	GO:0022889	0.148122341	7.219898606	0.158449799	1	7	serine transmembrane transporter activity	0.426042609	ENSG00000164300	SERINC5
E	GO:0031957	0.148122341	7.219898606	0.158449799	1	7	very long-chain fatty acid-CoA ligase activity	0.426042609	ENSG00000068366	ACSL4
E	GO:0042910	0.148122341	7.219898606	0.158449799	1	7	xenobiotic transmembrane transporter activity	0.426042609	ENSG00000118777	ABCG2
E	GO:0051185	0.148122341	7.219898606	0.158449799	1	7	coenzyme transmembrane transporter activity	0.426042609	ENSG00000170482	SLC23A1
E	GO:0070679	0.148122341	7.219898606	0.158449799	1	7	"inositol 1,4,5 trisphosphate binding"	0.426042609	ENSG00000154822	PLCL2
E	GO:0038024	0.154304718	2.287154668	1.35814113	3	60	cargo receptor activity	0.439272177	"ENSG00000129048,ENSG00000164099,ENSG00000184012"	"ACKR4,PRSS12,TMPRSS2"
E	GO:0005543	0.156980867	1.476776974	6.926519763	10	306	phospholipid binding	0.439272177	"ENSG00000104537,ENSG00000136848,ENSG00000141664,ENSG00000145703,ENSG00000164144,ENSG00000168952,ENSG00000180957,ENSG00000196975,ENSG00000198836,ENSG00000205302"	"ANXA13,DAB2IP,ZCCHC2,IQGAP2,ARFIP1,STXBP6,PITPNB,ANXA4,OPA1,SNX2"
E	GO:0042623	0.15924609	1.471672102	6.949155449	10	307	"ATPase activity, coupled"	0.439272177	"ENSG00000023839,ENSG00000091262,ENSG00000104320,ENSG00000113013,ENSG00000118777,ENSG00000133657,ENSG00000153922,ENSG00000163312,ENSG00000170759,ENSG00000182263"	"ABCC2,ABCC6,NBN,HSPA9,ABCG2,ATP13A3,CHD1,HELQ,KIF5B,FIGN"
E	GO:0015485	0.163028457	2.892875318	0.724341936	2	32	cholesterol binding	0.439272177	"ENSG00000116171,ENSG00000147475"	"SCP2,ERLIN2"
E	GO:0016798	0.164007608	1.933162393	2.127754437	4	94	"hydrolase activity, acting on glycosyl bonds"	0.439272177	"ENSG00000049860,ENSG00000159921,ENSG00000173083,ENSG00000257335"	"HEXB,GNE,HPSE,MGAM"
E	GO:0050662	0.164476277	1.537995595	5.319386093	8	235	coenzyme binding	0.439272177	"ENSG00000075643,ENSG00000106049,ENSG00000112294,ENSG00000116171,ENSG00000138413,ENSG00000181192,ENSG00000183044,ENSG00000203797"	"MOCOS,HIBADH,ALDH5A1,SCP2,IDH1,DHTKD1,ABAT,DDO"
E	GO:0000990	0.167416756	6.187941336	0.181085484	1	8	"transcription factor activity, core RNA polymerase binding"	0.439272177	ENSG00000085721	RRN3
E	GO:0001013	0.167416756	6.187941336	0.181085484	1	8	RNA polymerase I regulatory region DNA binding	0.439272177	ENSG00000085721	RRN3
E	GO:0001163	0.167416756	6.187941336	0.181085484	1	8	RNA polymerase I regulatory region sequence-specific DNA binding	0.439272177	ENSG00000085721	RRN3
E	GO:0001164	0.167416756	6.187941336	0.181085484	1	8	RNA polymerase I CORE element sequence-specific DNA binding	0.439272177	ENSG00000085721	RRN3
E	GO:0003680	0.167416756	6.187941336	0.181085484	1	8	AT DNA binding	0.439272177	ENSG00000081189	MEF2C
E	GO:0004300	0.167416756	6.187941336	0.181085484	1	8	enoyl-CoA hydratase activity	0.439272177	ENSG00000138029	HADHB
E	GO:0004467	0.167416756	6.187941336	0.181085484	1	8	long-chain fatty acid-CoA ligase activity	0.439272177	ENSG00000068366	ACSL4
E	GO:0005247	0.167416756	6.187941336	0.181085484	1	8	voltage-gated chloride channel activity	0.439272177	ENSG00000114859	CLCN2
E	GO:0005381	0.167416756	6.187941336	0.181085484	1	8	iron ion transmembrane transporter activity	0.439272177	ENSG00000104635	SLC39A14
E	GO:0008190	0.167416756	6.187941336	0.181085484	1	8	eukaryotic initiation factor 4E binding	0.439272177	ENSG00000155506	LARP1
E	GO:0008525	0.167416756	6.187941336	0.181085484	1	8	phosphatidylcholine transporter activity	0.439272177	ENSG00000180957	PITPNB
E	GO:0008526	0.167416756	6.187941336	0.181085484	1	8	phosphatidylinositol transporter activity	0.439272177	ENSG00000180957	PITPNB
E	GO:0015232	0.167416756	6.187941336	0.181085484	1	8	heme transporter activity	0.439272177	ENSG00000118777	ABCG2
E	GO:0016725	0.167416756	6.187941336	0.181085484	1	8	"oxidoreductase activity, acting on CH or CH2 groups"	0.439272177	ENSG00000048392	RRM2B
E	GO:0016775	0.167416756	6.187941336	0.181085484	1	8	"phosphotransferase activity, nitrogenous group as acceptor"	0.439272177	ENSG00000237289	CKMT1B
E	GO:0017169	0.167416756	6.187941336	0.181085484	1	8	CDP-alcohol phosphatidyltransferase activity	0.439272177	ENSG00000138018	EPT1
E	GO:0019911	0.167416756	6.187941336	0.181085484	1	8	structural constituent of myelin sheath	0.439272177	ENSG00000147676	MAL2
E	GO:0042043	0.167416756	6.187941336	0.181085484	1	8	neurexin family protein binding	0.439272177	ENSG00000147044	CASK
E	GO:0052650	0.167416756	6.187941336	0.181085484	1	8	NADP-retinol dehydrogenase activity	0.439272177	ENSG00000072042	RDH11
E	GO:0070181	0.167416756	6.187941336	0.181085484	1	8	small ribosomal subunit rRNA binding	0.439272177	ENSG00000147679	UTP23
E	GO:0071933	0.167416756	6.187941336	0.181085484	1	8	Arp2/3 complex binding	0.439272177	ENSG00000145703	IQGAP2
E	GO:0097493	0.167416756	6.187941336	0.181085484	1	8	structural molecule activity conferring elasticity	0.439272177	ENSG00000132205	EMILIN2
E	GO:0004003	0.171096855	2.799310515	0.746977622	2	33	ATP-dependent DNA helicase activity	0.446131051	"ENSG00000104320,ENSG00000153922"	"NBN,CHD1"
E	GO:0046915	0.171096855	2.799310515	0.746977622	2	33	transition metal ion transmembrane transporter activity	0.446131051	"ENSG00000104635,ENSG00000136868"	"SLC39A14,SLC31A1"
E	GO:0005319	0.172818018	1.890802676	2.173025808	4	96	lipid transporter activity	0.449219506	"ENSG00000116171,ENSG00000118777,ENSG00000138823,ENSG00000180957"	"SCP2,ABCG2,MTTP,PITPNB"
E	GO:0015370	0.179229945	2.711593511	0.769613307	2	34	solute:sodium symporter activity	0.45207818	"ENSG00000100170,ENSG00000170482"	"SLC5A1,SLC23A1"
E	GO:0015291	0.17975879	1.713434469	2.987910486	5	132	secondary active transmembrane transporter activity	0.45207818	"ENSG00000021488,ENSG00000079112,ENSG00000100170,ENSG00000170482,ENSG00000173214"	"SLC7A9,CDH17,SLC5A1,SLC23A1,KIAA1919"
E	GO:0001094	0.186275784	5.413973384	0.20372117	1	9	TFIID-class transcription factor binding	0.45207818	ENSG00000106546	AHR
E	GO:0003857	0.186275784	5.413973384	0.20372117	1	9	3-hydroxyacyl-CoA dehydrogenase activity	0.45207818	ENSG00000138029	HADHB
E	GO:0004016	0.186275784	5.413973384	0.20372117	1	9	adenylate cyclase activity	0.45207818	ENSG00000164116	GUCY1A3
E	GO:0004383	0.186275784	5.413973384	0.20372117	1	9	guanylate cyclase activity	0.45207818	ENSG00000164116	GUCY1A3
E	GO:0005172	0.186275784	5.413973384	0.20372117	1	9	vascular endothelial growth factor receptor binding	0.45207818	ENSG00000136848	DAB2IP
E	GO:0008195	0.186275784	5.413973384	0.20372117	1	9	phosphatidate phosphatase activity	0.45207818	ENSG00000067113	PPAP2A
E	GO:0008253	0.186275784	5.413973384	0.20372117	1	9	5'-nucleotidase activity	0.45207818	ENSG00000178425	NT5DC1
E	GO:0008568	0.186275784	5.413973384	0.20372117	1	9	microtubule-severing ATPase activity	0.45207818	ENSG00000182263	FIGN
E	GO:0015174	0.186275784	5.413973384	0.20372117	1	9	basic amino acid transmembrane transporter activity	0.45207818	ENSG00000138079	SLC3A1
E	GO:0016500	0.186275784	5.413973384	0.20372117	1	9	protein-hormone receptor activity	0.45207818	ENSG00000205213	LGR4
E	GO:0016803	0.186275784	5.413973384	0.20372117	1	9	ether hydrolase activity	0.45207818	ENSG00000120915	EPHX2
E	GO:0017127	0.186275784	5.413973384	0.20372117	1	9	cholesterol transporter activity	0.45207818	ENSG00000118777	ABCG2
E	GO:0047429	0.186275784	5.413973384	0.20372117	1	9	nucleoside-triphosphate diphosphatase activity	0.45207818	ENSG00000198585	NUDT16
E	GO:0055102	0.186275784	5.413973384	0.20372117	1	9	lipase inhibitor activity	0.45207818	ENSG00000196975	ANXA4
E	GO:0071837	0.186275784	5.413973384	0.20372117	1	9	HMG box domain binding	0.45207818	ENSG00000081189	MEF2C
E	GO:1901611	0.186275784	5.413973384	0.20372117	1	9	phosphatidylglycerol binding	0.45207818	ENSG00000198836	OPA1
E	GO:0004879	0.187420703	2.62919269	0.792248993	2	35	nuclear receptor activity	0.45207818	"ENSG00000106546,ENSG00000164749"	"AHR,HNF4G"
E	GO:0005544	0.187420703	2.62919269	0.792248993	2	35	calcium-dependent phospholipid binding	0.45207818	"ENSG00000104537,ENSG00000196975"	"ANXA13,ANXA4"
E	GO:0008138	0.187420703	2.62919269	0.792248993	2	35	protein tyrosine/serine/threonine phosphatase activity	0.45207818	"ENSG00000081377,ENSG00000084112"	"CDC14B,SSH1"
E	GO:0008235	0.187420703	2.62919269	0.792248993	2	35	metalloexopeptidase activity	0.45207818	"ENSG00000084073,ENSG00000198585"	"ZMPSTE24,NUDT16"
E	GO:0016903	0.187420703	2.62919269	0.792248993	2	35	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	0.45207818	"ENSG00000112294,ENSG00000181192"	"ALDH5A1,DHTKD1"
E	GO:0032934	0.187420703	2.62919269	0.792248993	2	35	sterol binding	0.45207818	"ENSG00000116171,ENSG00000147475"	"SCP2,ERLIN2"
E	GO:0098531	0.187420703	2.62919269	0.792248993	2	35	"transcription factor activity, direct ligand regulated sequence-specific DNA binding"	0.45207818	"ENSG00000106546,ENSG00000164749"	"AHR,HNF4G"
E	GO:0046983	0.19357561	1.234777518	19.87413187	24	878	protein dimerization activity	0.465582718	"ENSG00000002726,ENSG00000049860,ENSG00000081189,ENSG00000106546,ENSG00000112294,ENSG00000115271,ENSG00000118777,ENSG00000120915,ENSG00000136848,ENSG00000138079,ENSG00000138413,ENSG00000138823,ENSG00000148660,ENSG00000163743,ENSG00000165156,ENSG00000167165,ENSG00000173083,ENSG00000174306,ENSG00000183044,ENSG00000197635,ENSG00000198585,ENSG00000205302,ENSG00000213341,ENSG00000241635"	"AOC1,HEXB,MEF2C,AHR,ALDH5A1,GCA,ABCG2,EPHX2,DAB2IP,SLC3A1,IDH1,MTTP,CAMK2G,RCHY1,ZHX1,UGT1A6,HPSE,ZHX3,ABAT,DPP4,NUDT16,SNX2,CHUK,UGT1A1"
E	GO:0005484	0.195662385	2.551638976	0.814884678	2	36	SNAP receptor activity	0.468106042	"ENSG00000108587,ENSG00000124333"	"GOSR1,VAMP7"
E	GO:0022857	0.195892705	1.28384057	13.51350424	17	597	transmembrane transporter activity	0.468106042	"ENSG00000021488,ENSG00000023839,ENSG00000079112,ENSG00000091262,ENSG00000100170,ENSG00000104635,ENSG00000114859,ENSG00000117620,ENSG00000118777,ENSG00000133657,ENSG00000136868,ENSG00000138079,ENSG00000164300,ENSG00000169507,ENSG00000170456,ENSG00000170482,ENSG00000173214"	"SLC7A9,ABCC2,CDH17,ABCC6,SLC5A1,SLC39A14,CLCN2,SLC35A3,ABCG2,ATP13A3,SLC31A1,SLC3A1,SERINC5,SLC38A11,DENND5B,SLC23A1,KIAA1919"
E	GO:0046914	0.196302534	1.250213579	17.15784961	21	758	transition metal ion binding	0.468106042	"ENSG00000002726,ENSG00000075643,ENSG00000085274,ENSG00000103356,ENSG00000105127,ENSG00000109654,ENSG00000115828,ENSG00000140876,ENSG00000141664,ENSG00000156256,ENSG00000158286,ENSG00000163743,ENSG00000164749,ENSG00000165671,ENSG00000165841,ENSG00000171903,ENSG00000172667,ENSG00000185015,ENSG00000196611,ENSG00000198585,ENSG00000271447"	"AOC1,MOCOS,MYNN,EARS2,AKAP8,TRIM2,QPCT,NUDT7,ZCCHC2,USP16,RNF207,RCHY1,HNF4G,NSD1,CYP2C19,CYP4F11,ZMAT3,CA13,MMP1,NUDT16,MMP28"
E	GO:0008137	0.203948521	2.478516903	0.837520364	2	37	NADH dehydrogenase (ubiquinone) activity	0.469214476	"ENSG00000023228,ENSG00000136521"	"NDUFS1,NDUFB5"
E	GO:0050136	0.203948521	2.478516903	0.837520364	2	37	NADH dehydrogenase (quinone) activity	0.469214476	"ENSG00000023228,ENSG00000136521"	"NDUFS1,NDUFB5"
E	GO:0000900	0.204709214	4.81199831	0.226356855	1	10	"translation repressor activity, mRNA regulatory element binding"	0.469214476	ENSG00000107864	CPEB3
E	GO:0001637	0.204709214	4.81199831	0.226356855	1	10	G-protein coupled chemoattractant receptor activity	0.469214476	ENSG00000129048	ACKR4
E	GO:0004596	0.204709214	4.81199831	0.226356855	1	10	peptide alpha-N-acetyltransferase activity	0.469214476	ENSG00000172766	NAA16
E	GO:0004745	0.204709214	4.81199831	0.226356855	1	10	retinol dehydrogenase activity	0.469214476	ENSG00000072042	RDH11
E	GO:0004950	0.204709214	4.81199831	0.226356855	1	10	chemokine receptor activity	0.469214476	ENSG00000129048	ACKR4
E	GO:0005388	0.204709214	4.81199831	0.226356855	1	10	calcium-transporting ATPase activity	0.469214476	ENSG00000133657	ATP13A3
E	GO:0015165	0.204709214	4.81199831	0.226356855	1	10	pyrimidine nucleotide-sugar transmembrane transporter activity	0.469214476	ENSG00000117620	SLC35A3
E	GO:0015645	0.204709214	4.81199831	0.226356855	1	10	fatty acid ligase activity	0.469214476	ENSG00000068366	ACSL4
E	GO:0015926	0.204709214	4.81199831	0.226356855	1	10	glucosidase activity	0.469214476	ENSG00000257335	MGAM
E	GO:0035925	0.204709214	4.81199831	0.226356855	1	10	mRNA 3'-UTR AU-rich region binding	0.469214476	ENSG00000107864	CPEB3
E	GO:0050811	0.204709214	4.81199831	0.226356855	1	10	GABA receptor binding	0.469214476	ENSG00000154822	PLCL2
E	GO:0004843	0.205176222	1.973702543	1.5618623	3	69	thiol-dependent ubiquitin-specific protease activity	0.469214476	"ENSG00000135093,ENSG00000156256,ENSG00000164164"	"USP30,USP16,OTUD4"
E	GO:0020037	0.205176222	1.973702543	1.5618623	3	69	heme binding	0.469214476	"ENSG00000164116,ENSG00000165841,ENSG00000171903"	"GUCY1A3,CYP2C19,CYP4F11"
E	GO:0008238	0.211054453	1.94407274	1.584497985	3	70	exopeptidase activity	0.480195736	"ENSG00000084073,ENSG00000197635,ENSG00000198585"	"ZMPSTE24,DPP4,NUDT16"
E	GO:0008528	0.212272906	2.409457167	0.860156049	2	38	G-protein coupled peptide receptor activity	0.480195736	"ENSG00000129048,ENSG00000186867"	"ACKR4,QRFPR"
E	GO:0030170	0.212272906	2.409457167	0.860156049	2	38	pyridoxal phosphate binding	0.480195736	"ENSG00000075643,ENSG00000183044"	"MOCOS,ABAT"
E	GO:0070279	0.212272906	2.409457167	0.860156049	2	38	vitamin B6 binding	0.480195736	"ENSG00000075643,ENSG00000183044"	"MOCOS,ABAT"
E	GO:0004620	0.21696934	1.915314402	1.607133671	3	71	phospholipase activity	0.480469527	"ENSG00000121316,ENSG00000138193,ENSG00000154822"	"PLBD1,PLCE1,PLCL2"
E	GO:0015318	0.218483946	1.302304543	10.16342279	13	449	inorganic molecular entity transmembrane transporter activity	0.480469527	"ENSG00000021488,ENSG00000023839,ENSG00000091262,ENSG00000100170,ENSG00000104635,ENSG00000114859,ENSG00000133657,ENSG00000136868,ENSG00000138079,ENSG00000164300,ENSG00000169507,ENSG00000170456,ENSG00000170482"	"SLC7A9,ABCC2,ABCC6,SLC5A1,SLC39A14,CLCN2,ATP13A3,SLC31A1,SLC3A1,SERINC5,SLC38A11,DENND5B,SLC23A1"
E	GO:0015075	0.219048315	1.287882105	11.06885021	14	489	ion transmembrane transporter activity	0.480469527	"ENSG00000021488,ENSG00000023839,ENSG00000091262,ENSG00000100170,ENSG00000104635,ENSG00000114859,ENSG00000117620,ENSG00000133657,ENSG00000136868,ENSG00000138079,ENSG00000164300,ENSG00000169507,ENSG00000170456,ENSG00000170482"	"SLC7A9,ABCC2,ABCC6,SLC5A1,SLC39A14,CLCN2,SLC35A3,ATP13A3,SLC31A1,SLC3A1,SERINC5,SLC38A11,DENND5B,SLC23A1"
E	GO:0001653	0.220629592	2.34413039	0.882791735	2	39	peptide receptor activity	0.480469527	"ENSG00000129048,ENSG00000186867"	"ACKR4,QRFPR"
E	GO:0003954	0.220629592	2.34413039	0.882791735	2	39	NADH dehydrogenase activity	0.480469527	"ENSG00000023228,ENSG00000136521"	"NDUFS1,NDUFB5"
E	GO:0001972	0.222726615	4.330418251	0.248992541	1	11	retinoic acid binding	0.480469527	ENSG00000241635	UGT1A1
E	GO:0005095	0.222726615	4.330418251	0.248992541	1	11	GTPase inhibitor activity	0.480469527	ENSG00000145703	IQGAP2
E	GO:0005161	0.222726615	4.330418251	0.248992541	1	11	platelet-derived growth factor receptor binding	0.480469527	ENSG00000254087	LYN
E	GO:0008093	0.222726615	4.330418251	0.248992541	1	11	cytoskeletal adaptor activity	0.480469527	ENSG00000158092	NCK1
E	GO:0008252	0.222726615	4.330418251	0.248992541	1	11	nucleotidase activity	0.480469527	ENSG00000178425	NT5DC1
E	GO:0008391	0.222726615	4.330418251	0.248992541	1	11	arachidonic acid monooxygenase activity	0.480469527	ENSG00000165841	CYP2C19
E	GO:0008392	0.222726615	4.330418251	0.248992541	1	11	arachidonic acid epoxygenase activity	0.480469527	ENSG00000165841	CYP2C19
E	GO:0016849	0.222726615	4.330418251	0.248992541	1	11	phosphorus-oxygen lyase activity	0.480469527	ENSG00000164116	GUCY1A3
E	GO:0019956	0.222726615	4.330418251	0.248992541	1	11	chemokine binding	0.480469527	ENSG00000129048	ACKR4
E	GO:0046625	0.222726615	4.330418251	0.248992541	1	11	sphingolipid binding	0.480469527	ENSG00000254087	LYN
E	GO:0047372	0.222726615	4.330418251	0.248992541	1	11	acylglycerol lipase activity	0.480469527	ENSG00000117480	FAAH
E	GO:0061578	0.222726615	4.330418251	0.248992541	1	11	Lys63-specific deubiquitinase activity	0.480469527	ENSG00000164164	OTUD4
E	GO:0070742	0.222726615	4.330418251	0.248992541	1	11	C2H2 zinc finger domain binding	0.480469527	ENSG00000134046	MBD2
E	GO:0008236	0.228724217	1.670857988	2.444654034	4	108	serine-type peptidase activity	0.490239845	"ENSG00000164099,ENSG00000184012,ENSG00000196611,ENSG00000197635"	"PRSS12,TMPRSS2,MMP1,DPP4"
E	GO:0004197	0.228900122	1.860262726	1.652405042	3	73	cysteine-type endopeptidase activity	0.490239845	"ENSG00000115271,ENSG00000135093,ENSG00000156256"	"GCA,USP30,USP16"
E	GO:0045182	0.229012879	2.282241864	0.90542742	2	40	translation regulator activity	0.490239845	"ENSG00000107864,ENSG00000155506"	"CPEB3,LARP1"
E	GO:0003729	0.234750342	1.474444882	4.142330447	6	183	mRNA binding	0.493044985	"ENSG00000107864,ENSG00000125676,ENSG00000134046,ENSG00000147679,ENSG00000155506,ENSG00000198585"	"CPEB3,THOC2,MBD2,UTP23,LARP1,NUDT16"
E	GO:0003899	0.237417304	2.223527109	0.928063106	2	41	DNA-directed 5'-3' RNA polymerase activity	0.493044985	"ENSG00000013503,ENSG00000132664"	"POLR3B,POLR3F"
E	GO:0016836	0.237417304	2.223527109	0.928063106	2	41	hydro-lyase activity	0.493044985	"ENSG00000138029,ENSG00000185015"	"HADHB,CA13"
E	GO:0004385	0.24033734	3.936398203	0.271628226	1	12	guanylate kinase activity	0.493044985	ENSG00000147044	CASK
E	GO:0004550	0.24033734	3.936398203	0.271628226	1	12	nucleoside diphosphate kinase activity	0.493044985	ENSG00000140057	AK7
E	GO:0004551	0.24033734	3.936398203	0.271628226	1	12	nucleotide diphosphatase activity	0.493044985	ENSG00000196368	NUDT11
E	GO:0005338	0.24033734	3.936398203	0.271628226	1	12	nucleotide-sugar transmembrane transporter activity	0.493044985	ENSG00000117620	SLC35A3
E	GO:0008308	0.24033734	3.936398203	0.271628226	1	12	voltage-gated anion channel activity	0.493044985	ENSG00000114859	CLCN2
E	GO:0008373	0.24033734	3.936398203	0.271628226	1	12	sialyltransferase activity	0.493044985	ENSG00000115525	ST3GAL5
E	GO:0008499	0.24033734	3.936398203	0.271628226	1	12	"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity"	0.493044985	ENSG00000183778	B3GALT5
E	GO:0016783	0.24033734	3.936398203	0.271628226	1	12	sulfurtransferase activity	0.493044985	ENSG00000075643	MOCOS
E	GO:0019206	0.24033734	3.936398203	0.271628226	1	12	nucleoside kinase activity	0.493044985	ENSG00000140057	AK7
E	GO:0031210	0.24033734	3.936398203	0.271628226	1	12	phosphatidylcholine binding	0.493044985	ENSG00000180957	PITPNB
E	GO:0032454	0.24033734	3.936398203	0.271628226	1	12	histone demethylase activity (H3-K9 specific)	0.493044985	ENSG00000168453	HR
E	GO:0042605	0.24033734	3.936398203	0.271628226	1	12	peptide antigen binding	0.493044985	ENSG00000021488	SLC7A9
E	GO:0050700	0.24033734	3.936398203	0.271628226	1	12	CARD domain binding	0.493044985	ENSG00000204397	CARD16
E	GO:0050997	0.24033734	3.936398203	0.271628226	1	12	quaternary ammonium group binding	0.493044985	ENSG00000180957	PITPNB
E	GO:0035258	0.240950928	1.808269476	1.697676413	3	75	steroid hormone receptor binding	0.493095175	"ENSG00000134533,ENSG00000155846,ENSG00000165671"	"RERG,PPARGC1B,NSD1"
E	GO:0019205	0.245837638	2.167748092	0.950698791	2	42	nucleobase-containing compound kinase activity	0.501868544	"ENSG00000140057,ENSG00000147044"	"AK7,CASK"
E	GO:0015293	0.247015959	1.783341206	1.720312098	3	76	symporter activity	0.503047098	"ENSG00000100170,ENSG00000170482,ENSG00000173214"	"SLC5A1,SLC23A1,KIAA1919"
E	GO:0035326	0.253104601	1.759086673	1.742947784	3	77	enhancer binding	0.511368458	"ENSG00000081189,ENSG00000106546,ENSG00000134046"	"MEF2C,AHR,MBD2"
E	GO:0017171	0.253247577	1.59350741	2.557832462	4	113	serine hydrolase activity	0.511368458	"ENSG00000164099,ENSG00000184012,ENSG00000196611,ENSG00000197635"	"PRSS12,TMPRSS2,MMP1,DPP4"
E	GO:1901981	0.253247577	1.59350741	2.557832462	4	113	phosphatidylinositol phosphate binding	0.511368458	"ENSG00000136848,ENSG00000145703,ENSG00000164144,ENSG00000168952"	"DAB2IP,IQGAP2,ARFIP1,STXBP6"
E	GO:0034062	0.254268876	2.114690002	0.973334477	2	43	5'-3' RNA polymerase activity	0.511368458	"ENSG00000013503,ENSG00000132664"	"POLR3B,POLR3F"
E	GO:0097747	0.254268876	2.114690002	0.973334477	2	43	RNA polymerase activity	0.511368458	"ENSG00000013503,ENSG00000132664"	"POLR3B,POLR3F"
E	GO:0004707	0.257550536	3.608048162	0.294263912	1	13	MAP kinase activity	0.511368458	ENSG00000050748	MAPK9
E	GO:0008484	0.257550536	3.608048162	0.294263912	1	13	sulfuric ester hydrolase activity	0.511368458	ENSG00000135677	GNS
E	GO:0009975	0.257550536	3.608048162	0.294263912	1	13	cyclase activity	0.511368458	ENSG00000164116	GUCY1A3
E	GO:0015929	0.257550536	3.608048162	0.294263912	1	13	hexosaminidase activity	0.511368458	ENSG00000049860	HEXB
E	GO:0017110	0.257550536	3.608048162	0.294263912	1	13	nucleoside-diphosphatase activity	0.511368458	ENSG00000198585	NUDT16
E	GO:0031406	0.25821837	1.578881119	2.580468147	4	114	carboxylic acid binding	0.511368458	"ENSG00000116171,ENSG00000130707,ENSG00000171903,ENSG00000241635"	"SCP2,ASS1,CYP4F11,UGT1A1"
E	GO:0008270	0.258433522	1.221182044	13.30978307	16	588	zinc ion binding	0.511368458	"ENSG00000002726,ENSG00000085274,ENSG00000103356,ENSG00000105127,ENSG00000109654,ENSG00000115828,ENSG00000141664,ENSG00000156256,ENSG00000158286,ENSG00000163743,ENSG00000164749,ENSG00000165671,ENSG00000172667,ENSG00000185015,ENSG00000196611,ENSG00000271447"	"AOC1,MYNN,EARS2,AKAP8,TRIM2,QPCT,ZCCHC2,USP16,RNF207,RCHY1,HNF4G,NSD1,ZMAT3,CA13,MMP1,MMP28"
E	GO:0046906	0.259214789	1.735478927	1.765583469	3	78	tetrapyrrole binding	0.511704666	"ENSG00000164116,ENSG00000165841,ENSG00000171903"	"GUCY1A3,CYP2C19,CYP4F11"
E	GO:0030145	0.26270623	2.064158488	0.995970162	2	44	manganese ion binding	0.517021456	"ENSG00000140876,ENSG00000198585"	"NUDT7,NUDT16"
E	GO:0043177	0.263208577	1.564518365	2.603103833	4	115	organic acid binding	0.517021456	"ENSG00000116171,ENSG00000130707,ENSG00000171903,ENSG00000241635"	"SCP2,ASS1,CYP4F11,UGT1A1"
E	GO:0005215	0.263761245	1.18924947	17.08994255	20	755	transporter activity	0.517021456	"ENSG00000021488,ENSG00000023839,ENSG00000079112,ENSG00000091262,ENSG00000100170,ENSG00000104635,ENSG00000114859,ENSG00000116171,ENSG00000117620,ENSG00000118777,ENSG00000133657,ENSG00000136868,ENSG00000138079,ENSG00000138823,ENSG00000164300,ENSG00000169507,ENSG00000170456,ENSG00000170482,ENSG00000173214,ENSG00000180957"	"SLC7A9,ABCC2,CDH17,ABCC6,SLC5A1,SLC39A14,CLCN2,SCP2,SLC35A3,ABCG2,ATP13A3,SLC31A1,SLC3A1,MTTP,SERINC5,SLC38A11,DENND5B,SLC23A1,KIAA1919,PITPNB"
E	GO:0000978	0.266836029	1.305764706	6.99442682	9	309	RNA polymerase II proximal promoter sequence-specific DNA binding	0.521826534	"ENSG00000072736,ENSG00000081189,ENSG00000106546,ENSG00000134046,ENSG00000134138,ENSG00000139154,ENSG00000164749,ENSG00000165671,ENSG00000172818"	"NFATC3,MEF2C,AHR,MBD2,MEIS2,AEBP2,HNF4G,NSD1,OVOL1"
E	GO:0070851	0.271491712	1.690103	1.81085484	3	80	growth factor receptor binding	0.526724756	"ENSG00000136848,ENSG00000205302,ENSG00000254087"	"DAB2IP,SNX2,LYN"
E	GO:0005343	0.274375142	3.330213513	0.316899597	1	14	organic acid:sodium symporter activity	0.526724756	ENSG00000170482	SLC23A1
E	GO:0008188	0.274375142	3.330213513	0.316899597	1	14	neuropeptide receptor activity	0.526724756	ENSG00000186867	QRFPR
E	GO:0016405	0.274375142	3.330213513	0.316899597	1	14	CoA-ligase activity	0.526724756	ENSG00000068366	ACSL4
E	GO:0031435	0.274375142	3.330213513	0.316899597	1	14	mitogen-activated protein kinase kinase kinase binding	0.526724756	ENSG00000136848	DAB2IP
