Cluster	GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
B	GO:0015144	0.103498829	3.891051913	0.548400926	2	26	carbohydrate transmembrane transporter activity	0.380052152	"ENSG00000136856,ENSG00000240583"	"SLC2A8,AQP1"
B	GO:0042379	0.103498829	3.891051913	0.548400926	2	26	chemokine receptor binding	0.380052152	"ENSG00000115009,ENSG00000169429"	"CCL20,CXCL8"
B	GO:0001882	0.1049235	1.620071058	6.348795336	10	301	nucleoside binding	0.383223264	"ENSG00000123416,ENSG00000138069,ENSG00000146535,ENSG00000167552,ENSG00000167553,ENSG00000174903,ENSG00000176014,ENSG00000188229,ENSG00000196230,ENSG00000197043,ENSG00000258947"	"TUBA1B,RAB1A,GNA12,TUBA1A,TUBA1C,RAB1B,TUBB6,TUBB4B,TUBB,ANXA6,TUBB3"
B	GO:0001786	0.110285507	3.735081967	0.569493269	2	27	phosphatidylserine binding	0.392317716	"ENSG00000137076,ENSG00000214078"	"TLN1,CPNE1"
B	GO:0005201	0.110285507	3.735081967	0.569493269	2	27	extracellular matrix structural constituent	0.392317716	"ENSG00000108821,ENSG00000143367"	"COL1A1,TUFT1"
B	GO:0016417	0.110285507	3.735081967	0.569493269	2	27	S-acyltransferase activity	0.392317716	"ENSG00000023041,ENSG00000160446"	"ZDHHC6,ZDHHC12"
B	GO:0042169	0.110285507	3.735081967	0.569493269	2	27	SH2 domain binding	0.392317716	"ENSG00000169047,ENSG00000169129"	"IRS1,AFAP1L2"
B	GO:0043539	0.110285507	3.735081967	0.569493269	2	27	protein serine/threonine kinase activator activity	0.392317716	"ENSG00000160014,ENSG00000173207"	"CALM3,CKS1B"
B	GO:0042802	0.115170372	1.286308293	25.75375118	32	1221	identical protein binding	0.40206562	"ENSG00000002822,ENSG00000004468,ENSG00000026025,ENSG00000051128,ENSG00000066697,ENSG00000083444,ENSG00000092607,ENSG00000097021,ENSG00000100097,ENSG00000100311,ENSG00000105851,ENSG00000108821,ENSG00000114019,ENSG00000115694,ENSG00000118503,ENSG00000128191,ENSG00000138621,ENSG00000140464,ENSG00000162783,ENSG00000163191,ENSG00000173511,ENSG00000175550,ENSG00000177469,ENSG00000178752,ENSG00000182872,ENSG00000196754,ENSG00000196924,ENSG00000197043,ENSG00000197461,ENSG00000203805,ENSG00000214078,ENSG00000240583"	"MAD1L1,CD38,VIM,HOMER3,MSANTD3,PLOD1,TBX15,ACOT7,LGALS1,PDGFB,PIK3CG,COL1A1,AMOTL2,STK25,TNFAIP3,DGCR8,PPCDC,PML,IER5,S100A11,VEGFB,DRAP1,PTRF,FAM132B,RBM10,S100A2,FLNA,ANXA6,PDGFA,PPAPDC1A,CPNE1,AQP1"
B	GO:0005179	0.117185425	3.59110971	0.590585613	2	28	hormone activity	0.40206562	"ENSG00000078401,ENSG00000178752"	"EDN1,FAM132B"
B	GO:0008307	0.117185425	3.59110971	0.590585613	2	28	structural constituent of muscle	0.40206562	"ENSG00000101335,ENSG00000124006"	"MYL9,OBSL1"
B	GO:0016462	0.117506127	1.369446679	15.03884078	20	713	pyrophosphatase activity	0.40206562	"ENSG00000044574,ENSG00000049541,ENSG00000084731,ENSG00000100246,ENSG00000100813,ENSG00000104892,ENSG00000105877,ENSG00000123416,ENSG00000126214,ENSG00000138069,ENSG00000140859,ENSG00000146535,ENSG00000152763,ENSG00000166833,ENSG00000167552,ENSG00000167553,ENSG00000174903,ENSG00000176014,ENSG00000188229,ENSG00000196230,ENSG00000258947"	"HSPA5,RFC2,KIF3C,DNAL4,ACIN1,KLC3,DNAH11,TUBA1B,KLC1,RAB1A,KIFC3,GNA12,WDR78,NAV2,TUBA1A,TUBA1C,RAB1B,TUBB6,TUBB4B,TUBB,TUBB3"
B	GO:0016817	0.119865756	1.365251162	15.08102547	20	715	"hydrolase activity, acting on acid anhydrides"	0.40206562	"ENSG00000044574,ENSG00000049541,ENSG00000084731,ENSG00000100246,ENSG00000100813,ENSG00000104892,ENSG00000105877,ENSG00000123416,ENSG00000126214,ENSG00000138069,ENSG00000140859,ENSG00000146535,ENSG00000152763,ENSG00000166833,ENSG00000167552,ENSG00000167553,ENSG00000174903,ENSG00000176014,ENSG00000188229,ENSG00000196230,ENSG00000258947"	"HSPA5,RFC2,KIF3C,DNAL4,ACIN1,KLC3,DNAH11,TUBA1B,KLC1,RAB1A,KIFC3,GNA12,WDR78,NAV2,TUBA1A,TUBA1C,RAB1B,TUBB6,TUBB4B,TUBB,TUBB3"
B	GO:0016818	0.119865756	1.365251162	15.08102547	20	715	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	0.40206562	"ENSG00000044574,ENSG00000049541,ENSG00000084731,ENSG00000100246,ENSG00000100813,ENSG00000104892,ENSG00000105877,ENSG00000123416,ENSG00000126214,ENSG00000138069,ENSG00000140859,ENSG00000146535,ENSG00000152763,ENSG00000166833,ENSG00000167552,ENSG00000167553,ENSG00000174903,ENSG00000176014,ENSG00000188229,ENSG00000196230,ENSG00000258947"	"HSPA5,RFC2,KIF3C,DNAL4,ACIN1,KLC3,DNAH11,TUBA1B,KLC1,RAB1A,KIFC3,GNA12,WDR78,NAV2,TUBA1A,TUBA1C,RAB1B,TUBB6,TUBB4B,TUBB,TUBB3"
B	GO:0004935	0.120089878	9.315918367	0.12655406	1	6	adrenergic receptor activity	0.40206562	ENSG00000170214	ADRA1B
B	GO:0005168	0.120089878	9.315918367	0.12655406	1	6	neurotrophin TRKA receptor binding	0.40206562	ENSG00000160691	SHC1
B	GO:0015250	0.120089878	9.315918367	0.12655406	1	6	water channel activity	0.40206562	ENSG00000240583	AQP1
B	GO:0030346	0.120089878	9.315918367	0.12655406	1	6	protein phosphatase 2B binding	0.40206562	ENSG00000002330	BAD
B	GO:0043184	0.120089878	9.315918367	0.12655406	1	6	vascular endothelial growth factor receptor 2 binding	0.40206562	ENSG00000173511	VEGFB
B	GO:0102991	0.120089878	9.315918367	0.12655406	1	6	myristoyl-CoA hydrolase activity	0.40206562	ENSG00000097021	ACOT7
B	GO:0005496	0.123335312	2.550392817	1.223355912	3	58	steroid binding	0.410917161	"ENSG00000107566,ENSG00000164850,ENSG00000197043"	"ERLIN1,GPER1,ANXA6"
B	GO:0005509	0.126194507	1.489473684	8.268198577	12	392	calcium ion binding	0.418402176	"ENSG00000044574,ENSG00000101335,ENSG00000113140,ENSG00000119681,ENSG00000139182,ENSG00000160014,ENSG00000163191,ENSG00000172889,ENSG00000196754,ENSG00000197043,ENSG00000198732,ENSG00000214078"	"HSPA5,MYL9,SPARC,LTBP2,CLSTN3,CALM3,S100A11,EGFL7,S100A2,ANXA6,SMOC1,CPNE1"
B	GO:0001784	0.13129427	3.334016393	0.632770299	2	30	phosphotyrosine residue binding	0.431124934	"ENSG00000160691,ENSG00000169047"	"SHC1,IRS1"
B	GO:0016538	0.13129427	3.334016393	0.632770299	2	30	cyclin-dependent protein serine/threonine kinase regulator activity	0.431124934	"ENSG00000129355,ENSG00000173207"	"CDKN2D,CKS1B"
B	GO:0004711	0.138658797	7.762585034	0.147646403	1	7	ribosomal protein S6 kinase activity	0.434421827	ENSG00000071242	RPS6KA2
B	GO:0005372	0.138658797	7.762585034	0.147646403	1	7	water transmembrane transporter activity	0.434421827	ENSG00000240583	AQP1
B	GO:0009931	0.138658797	7.762585034	0.147646403	1	7	calcium-dependent protein serine/threonine kinase activity	0.434421827	ENSG00000162889	MAPKAPK2
B	GO:0016176	0.138658797	7.762585034	0.147646403	1	7	superoxide-generating NADPH oxidase activator activity	0.434421827	ENSG00000100311	PDGFB
B	GO:0016615	0.138658797	7.762585034	0.147646403	1	7	malate dehydrogenase activity	0.434421827	ENSG00000151376	ME3
B	GO:0035256	0.138658797	7.762585034	0.147646403	1	7	G-protein coupled glutamate receptor binding	0.434421827	ENSG00000051128	HOMER3
B	GO:0048256	0.138658797	7.762585034	0.147646403	1	7	flap endonuclease activity	0.434421827	ENSG00000172732	MUS81
B	GO:0055056	0.138658797	7.762585034	0.147646403	1	7	D-glucose transmembrane transporter activity	0.434421827	ENSG00000136856	SLC2A8
B	GO:0070878	0.138658797	7.762585034	0.147646403	1	7	primary miRNA binding	0.434421827	ENSG00000128191	DGCR8
B	GO:0071855	0.138658797	7.762585034	0.147646403	1	7	neuropeptide receptor binding	0.434421827	ENSG00000078401	EDN1
B	GO:0051082	0.144720424	2.034674811	2.024864958	4	96	unfolded protein binding	0.450491449	"ENSG00000044574,ENSG00000110011,ENSG00000188229,ENSG00000205531"	"HSPA5,DNAJC4,TUBB4B,NAP1L4"
B	GO:0015485	0.145766633	3.111202186	0.674954986	2	32	cholesterol binding	0.450491449	"ENSG00000107566,ENSG00000197043"	"ERLIN1,ANXA6"
B	GO:0016409	0.145766633	3.111202186	0.674954986	2	32	palmitoyltransferase activity	0.450491449	"ENSG00000023041,ENSG00000160446"	"ZDHHC6,ZDHHC12"
B	GO:0030674	0.146757419	1.844349332	2.784189317	5	132	"protein binding, bridging"	0.451510439	"ENSG00000006125,ENSG00000124006,ENSG00000160691,ENSG00000160753,ENSG00000169047"	"AP2B1,OBSL1,SHC1,RUSC1,IRS1"
B	GO:0019888	0.152435466	2.298320178	1.349909972	3	64	protein phosphatase regulator activity	0.459742285	"ENSG00000149541,ENSG00000160014,ENSG00000160813"	"B3GAT3,CALM3,PPP1R35"
B	GO:0003680	0.156837412	6.653061224	0.168738746	1	8	AT DNA binding	0.459742285	ENSG00000189060	H1F0
B	GO:0003689	0.156837412	6.653061224	0.168738746	1	8	DNA clamp loader activity	0.459742285	ENSG00000049541	RFC2
B	GO:0005536	0.156837412	6.653061224	0.168738746	1	8	glucose binding	0.459742285	ENSG00000136856	SLC2A8
B	GO:0008821	0.156837412	6.653061224	0.168738746	1	8	crossover junction endodeoxyribonuclease activity	0.459742285	ENSG00000172732	MUS81
B	GO:0010857	0.156837412	6.653061224	0.168738746	1	8	calcium-dependent protein kinase activity	0.459742285	ENSG00000162889	MAPKAPK2
B	GO:0016427	0.156837412	6.653061224	0.168738746	1	8	tRNA (cytosine) methyltransferase activity	0.459742285	ENSG00000068438	FTSJ1
B	GO:0016832	0.156837412	6.653061224	0.168738746	1	8	aldehyde-lyase activity	0.459742285	ENSG00000166224	SGPL1
B	GO:0016861	0.156837412	6.653061224	0.168738746	1	8	"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"	0.459742285	ENSG00000178922	HYI
B	GO:0033170	0.156837412	6.653061224	0.168738746	1	8	protein-DNA loading ATPase activity	0.459742285	ENSG00000049541	RFC2
B	GO:0097493	0.156837412	6.653061224	0.168738746	1	8	structural molecule activity conferring elasticity	0.459742285	ENSG00000124006	OBSL1
B	GO:0051219	0.167729221	2.190007716	1.413187002	3	67	phosphoprotein binding	0.486314555	"ENSG00000104368,ENSG00000160691,ENSG00000169047"	"PLAT,SHC1,IRS1"
B	GO:0005544	0.168038411	2.827620467	0.738232016	2	35	calcium-dependent phospholipid binding	0.486314555	"ENSG00000197043,ENSG00000214078"	"ANXA6,CPNE1"
B	GO:0032934	0.168038411	2.827620467	0.738232016	2	35	sterol binding	0.486314555	"ENSG00000107566,ENSG00000197043"	"ERLIN1,ANXA6"
B	GO:0005172	0.174633894	5.820918367	0.18983109	1	9	vascular endothelial growth factor receptor binding	0.486836529	ENSG00000173511	VEGFB
B	GO:0005351	0.174633894	5.820918367	0.18983109	1	9	carbohydrate:proton symporter activity	0.486836529	ENSG00000136856	SLC2A8
B	GO:0008195	0.174633894	5.820918367	0.18983109	1	9	phosphatidate phosphatase activity	0.486836529	ENSG00000203805	PPAPDC1A
B	GO:0015114	0.174633894	5.820918367	0.18983109	1	9	phosphate ion transmembrane transporter activity	0.486836529	ENSG00000134955	SLC37A2
B	GO:0015174	0.174633894	5.820918367	0.18983109	1	9	basic amino acid transmembrane transporter activity	0.486836529	ENSG00000145014	TMEM44
B	GO:0016290	0.174633894	5.820918367	0.18983109	1	9	palmitoyl-CoA hydrolase activity	0.486836529	ENSG00000097021	ACOT7
B	GO:0016857	0.174633894	5.820918367	0.18983109	1	9	"racemase and epimerase activity, acting on carbohydrates and derivatives"	0.486836529	ENSG00000178922	HYI
B	GO:0045294	0.174633894	5.820918367	0.18983109	1	9	alpha-catenin binding	0.486836529	ENSG00000129474	AJUBA
B	GO:0070700	0.174633894	5.820918367	0.18983109	1	9	BMP receptor binding	0.486836529	ENSG00000153162	BMP6
B	GO:0008179	0.192056243	5.173696145	0.210923433	1	10	adenylate cyclase binding	0.516434702	ENSG00000160014	CALM3
B	GO:0017166	0.192056243	5.173696145	0.210923433	1	10	vinculin binding	0.516434702	ENSG00000137076	TLN1
B	GO:0031432	0.192056243	5.173696145	0.210923433	1	10	titin binding	0.516434702	ENSG00000160014	CALM3
B	GO:0043422	0.192056243	5.173696145	0.210923433	1	10	protein kinase B binding	0.516434702	ENSG00000002330	BAD
B	GO:0044548	0.192056243	5.173696145	0.210923433	1	10	S100 protein binding	0.516434702	ENSG00000163191	S100A11
B	GO:0045236	0.192056243	5.173696145	0.210923433	1	10	CXCR chemokine receptor binding	0.516434702	ENSG00000169429	CXCL8
B	GO:0045504	0.192056243	5.173696145	0.210923433	1	10	dynein heavy chain binding	0.516434702	ENSG00000152763	WDR78
B	GO:0048185	0.192056243	5.173696145	0.210923433	1	10	activin binding	0.516434702	ENSG00000070404	FSTL3
B	GO:0051371	0.192056243	5.173696145	0.210923433	1	10	muscle alpha-actinin binding	0.516434702	ENSG00000124006	OBSL1
B	GO:0045309	0.198528851	2.521045636	0.822601389	2	39	protein phosphorylated amino acid binding	0.527024713	"ENSG00000160691,ENSG00000169047"	"SHC1,IRS1"
B	GO:0005543	0.198593728	1.421813067	6.454257052	9	306	phospholipid binding	0.527024713	"ENSG00000002330,ENSG00000073712,ENSG00000110025,ENSG00000137076,ENSG00000157954,ENSG00000160691,ENSG00000186063,ENSG00000197043,ENSG00000214078"	"BAD,FERMT2,SNX15,TLN1,WIPI2,SHC1,AIDA,ANXA6,CPNE1"
B	GO:0008194	0.202578102	1.76376111	2.320157764	4	110	UDP-glycosyltransferase activity	0.527024713	"ENSG00000123989,ENSG00000135454,ENSG00000139629,ENSG00000149541"	"CHPF,B4GALNT1,GALNT6,B3GAT3"
B	GO:0005080	0.206256325	2.454486626	0.843693732	2	40	protein kinase C binding	0.527024713	"ENSG00000169047,ENSG00000170955"	"IRS1,PRKCDBP"
B	GO:0008093	0.209112295	4.655918367	0.232015776	1	11	cytoskeletal adaptor activity	0.527024713	ENSG00000124006	OBSL1
B	GO:0008227	0.209112295	4.655918367	0.232015776	1	11	G-protein coupled amine receptor activity	0.527024713	ENSG00000170214	ADRA1B
B	GO:0008970	0.209112295	4.655918367	0.232015776	1	11	phosphatidylcholine 1-acylhydrolase activity	0.527024713	ENSG00000101670	LIPG
B	GO:0016641	0.209112295	4.655918367	0.232015776	1	11	"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor"	0.527024713	ENSG00000134013	LOXL2
B	GO:0016849	0.209112295	4.655918367	0.232015776	1	11	phosphorus-oxygen lyase activity	0.527024713	ENSG00000004468	CD38
B	GO:0017070	0.209112295	4.655918367	0.232015776	1	11	U6 snRNA binding	0.527024713	ENSG00000130520	LSM4
B	GO:0030296	0.209112295	4.655918367	0.232015776	1	11	protein tyrosine kinase activator activity	0.527024713	ENSG00000169129	AFAP1L2
B	GO:0035615	0.209112295	4.655918367	0.232015776	1	11	clathrin adaptor activity	0.527024713	ENSG00000006125	AP2B1
B	GO:0047372	0.209112295	4.655918367	0.232015776	1	11	acylglycerol lipase activity	0.527024713	ENSG00000164535	DAGLB
B	GO:0048020	0.209112295	4.655918367	0.232015776	1	11	CCR chemokine receptor binding	0.527024713	ENSG00000115009	CCL20
B	GO:0050780	0.209112295	4.655918367	0.232015776	1	11	dopamine receptor binding	0.527024713	ENSG00000146535	GNA12
B	GO:0061578	0.209112295	4.655918367	0.232015776	1	11	Lys63-specific deubiquitinase activity	0.527024713	ENSG00000118503	TNFAIP3
B	GO:0098748	0.209112295	4.655918367	0.232015776	1	11	endocytic adaptor activity	0.527024713	ENSG00000006125	AP2B1
B	GO:0019904	0.215716668	1.280552478	11.93826631	15	566	protein domain specific binding	0.541670898	"ENSG00000026025,ENSG00000044574,ENSG00000051128,ENSG00000124225,ENSG00000125798,ENSG00000130520,ENSG00000137076,ENSG00000143537,ENSG00000160014,ENSG00000167552,ENSG00000169047,ENSG00000169129,ENSG00000186063,ENSG00000187961,ENSG00000196230"	"VIM,HSPA5,HOMER3,PMEPA1,FOXA2,LSM4,TLN1,ADAM15,CALM3,TUBA1A,IRS1,AFAP1L2,AIDA,KLHL17,TUBB"
B	GO:0019208	0.221485655	1.892392392	1.624110435	3	77	phosphatase regulator activity	0.548854225	"ENSG00000149541,ENSG00000160014,ENSG00000160813"	"B3GAT3,CALM3,PPP1R35"
B	GO:0004385	0.225809718	4.232282004	0.25310812	1	12	guanylate kinase activity	0.548854225	ENSG00000143774	GUK1
B	GO:0004806	0.225809718	4.232282004	0.25310812	1	12	triglyceride lipase activity	0.548854225	ENSG00000101670	LIPG
B	GO:0004861	0.225809718	4.232282004	0.25310812	1	12	cyclin-dependent protein serine/threonine kinase inhibitor activity	0.548854225	ENSG00000129355	CDKN2D
B	GO:0023026	0.225809718	4.232282004	0.25310812	1	12	MHC class II protein complex binding	0.548854225	ENSG00000241106	HLA-DOB
B	GO:0030506	0.225809718	4.232282004	0.25310812	1	12	ankyrin binding	0.548854225	ENSG00000070182	SPTB
B	GO:0032794	0.225809718	4.232282004	0.25310812	1	12	GTPase activating protein binding	0.548854225	ENSG00000196230	TUBB
B	GO:0042056	0.225809718	4.232282004	0.25310812	1	12	chemoattractant activity	0.548854225	ENSG00000100311	PDGFB
B	GO:0070696	0.225809718	4.232282004	0.25310812	1	12	transmembrane receptor protein serine/threonine kinase binding	0.548854225	ENSG00000153162	BMP6
B	GO:0046983	0.228468549	1.211730224	18.51907742	22	878	protein dimerization activity	0.553347585	"ENSG00000002330,ENSG00000083444,ENSG00000092607,ENSG00000097021,ENSG00000100097,ENSG00000100311,ENSG00000105968,ENSG00000115694,ENSG00000128191,ENSG00000140464,ENSG00000153162,ENSG00000160199,ENSG00000163191,ENSG00000166016,ENSG00000170214,ENSG00000173511,ENSG00000175550,ENSG00000178752,ENSG00000196924,ENSG00000197043,ENSG00000197461,ENSG00000214078"	"BAD,PLOD1,TBX15,ACOT7,LGALS1,PDGFB,H2AFV,STK25,DGCR8,PML,BMP6,PKNOX1,S100A11,ABTB2,ADRA1B,VEGFB,DRAP1,FAM132B,FLNA,ANXA6,PDGFA,CPNE1"
B	GO:0004867	0.229610472	2.274290284	0.906970762	2	43	serine-type endopeptidase inhibitor activity	0.554148242	"ENSG00000101443,ENSG00000124116"	"WFDC2,WFDC3"
B	GO:0042803	0.233323924	1.258928571	12.1280974	15	575	protein homodimerization activity	0.558758663	"ENSG00000083444,ENSG00000092607,ENSG00000097021,ENSG00000100097,ENSG00000100311,ENSG00000115694,ENSG00000128191,ENSG00000140464,ENSG00000163191,ENSG00000173511,ENSG00000178752,ENSG00000196924,ENSG00000197043,ENSG00000197461,ENSG00000214078"	"PLOD1,TBX15,ACOT7,LGALS1,PDGFB,STK25,DGCR8,PML,S100A11,VEGFB,FAM132B,FLNA,ANXA6,PDGFA,CPNE1"
B	GO:0005085	0.234523373	1.424577042	4.998885364	7	237	guanyl-nucleotide exchange factor activity	0.558758663	"ENSG00000038382,ENSG00000070182,ENSG00000100311,ENSG00000160691,ENSG00000162777,ENSG00000169047,ENSG00000197461"	"TRIO,SPTB,PDGFB,SHC1,DENND2D,IRS1,PDGFA"
B	GO:0001222	0.242156024	3.879251701	0.274200463	1	13	transcription corepressor binding	0.558758663	ENSG00000176973	FAM89B
B	GO:0001871	0.242156024	3.879251701	0.274200463	1	13	pattern binding	0.558758663	ENSG00000099994	SUSD2
B	GO:0004653	0.242156024	3.879251701	0.274200463	1	13	polypeptide N-acetylgalactosaminyltransferase activity	0.558758663	ENSG00000139629	GALNT6
B	GO:0005092	0.242156024	3.879251701	0.274200463	1	13	GDP-dissociation inhibitor activity	0.558758663	ENSG00000160360	GPSM1
B	GO:0008301	0.242156024	3.879251701	0.274200463	1	13	"DNA binding, bending"	0.558758663	ENSG00000029993	HMGB3
B	GO:0016423	0.242156024	3.879251701	0.274200463	1	13	tRNA (guanine) methyltransferase activity	0.558758663	ENSG00000068438	FTSJ1
B	GO:0016722	0.242156024	3.879251701	0.274200463	1	13	"oxidoreductase activity, oxidizing metal ions"	0.558758663	ENSG00000167996	FTH1
B	GO:0030247	0.242156024	3.879251701	0.274200463	1	13	polysaccharide binding	0.558758663	ENSG00000099994	SUSD2
B	GO:0033612	0.242156024	3.879251701	0.274200463	1	13	receptor serine/threonine kinase binding	0.558758663	ENSG00000153162	BMP6
B	GO:0043142	0.242156024	3.879251701	0.274200463	1	13	single-stranded DNA-dependent ATPase activity	0.558758663	ENSG00000049541	RFC2
B	GO:0047617	0.242156024	3.879251701	0.274200463	1	13	acyl-CoA hydrolase activity	0.558758663	ENSG00000097021	ACOT7
B	GO:0032182	0.249545519	1.77183935	1.729572151	3	82	ubiquitin-like protein binding	0.570622332	"ENSG00000118503,ENSG00000140464,ENSG00000173207"	"TNFAIP3,PML,CKS1B"
B	GO:0030971	0.253128094	2.11866617	0.970247792	2	46	receptor tyrosine kinase binding	0.570622332	"ENSG00000160691,ENSG00000169047"	"SHC1,IRS1"
B	GO:0042562	0.253128094	2.11866617	0.970247792	2	46	hormone binding	0.570622332	"ENSG00000160691,ENSG00000164850"	"SHC1,GPER1"
B	GO:0048029	0.253128094	2.11866617	0.970247792	2	46	monosaccharide binding	0.570622332	"ENSG00000083444,ENSG00000136856"	"PLOD1,SLC2A8"
B	GO:0005355	0.258158566	3.580533752	0.295292806	1	14	glucose transmembrane transporter activity	0.570622332	ENSG00000136856	SLC2A8
B	GO:0005402	0.258158566	3.580533752	0.295292806	1	14	carbohydrate:cation symporter activity	0.570622332	ENSG00000136856	SLC2A8
B	GO:0008188	0.258158566	3.580533752	0.295292806	1	14	neuropeptide receptor activity	0.570622332	ENSG00000075073	TACR2
B	GO:0016405	0.258158566	3.580533752	0.295292806	1	14	CoA-ligase activity	0.570622332	ENSG00000167107	ACSF2
B	GO:0016638	0.258158566	3.580533752	0.295292806	1	14	"oxidoreductase activity, acting on the CH-NH2 group of donors"	0.570622332	ENSG00000134013	LOXL2
B	GO:0023023	0.258158566	3.580533752	0.295292806	1	14	MHC protein complex binding	0.570622332	ENSG00000241106	HLA-DOB
B	GO:0031435	0.258158566	3.580533752	0.295292806	1	14	mitogen-activated protein kinase kinase kinase binding	0.570622332	ENSG00000168067	MAP4K2
B	GO:0031683	0.258158566	3.580533752	0.295292806	1	14	G-protein beta/gamma-subunit complex binding	0.570622332	ENSG00000146535	GNA12
B	GO:0032183	0.258158566	3.580533752	0.295292806	1	14	SUMO binding	0.570622332	ENSG00000140464	PML
B	GO:0044325	0.26091975	1.727785399	1.771756838	3	84	ion channel binding	0.573190194	"ENSG00000160014,ENSG00000173805,ENSG00000196924"	"CALM3,HAP1,FLNA"
B	GO:0016758	0.260998756	1.478412732	3.438051959	5	163	"transferase activity, transferring hexosyl groups"	0.573190194	"ENSG00000123989,ENSG00000130714,ENSG00000135454,ENSG00000139629,ENSG00000149541"	"CHPF,POMT1,B4GALNT1,GALNT6,B3GAT3"
B	GO:0008408	0.268842758	2.02619387	1.012432479	2	48	3'-5' exonuclease activity	0.583961038	"ENSG00000103005,ENSG00000140521"	"USB1,POLG"
B	GO:0015276	0.268842758	2.02619387	1.012432479	2	48	ligand-gated ion channel activity	0.583961038	"ENSG00000197043,ENSG00000240583"	"ANXA6,AQP1"
B	GO:0022834	0.268842758	2.02619387	1.012432479	2	48	ligand-gated channel activity	0.583961038	"ENSG00000197043,ENSG00000240583"	"ANXA6,AQP1"
B	GO:0000400	0.273824545	3.324489796	0.31638515	1	15	four-way junction DNA binding	0.583961038	ENSG00000029993	HMGB3
B	GO:0008656	0.273824545	3.324489796	0.31638515	1	15	cysteine-type endopeptidase activator activity involved in apoptotic process	0.583961038	ENSG00000002330	BAD
B	GO:0015149	0.273824545	3.324489796	0.31638515	1	15	hexose transmembrane transporter activity	0.583961038	ENSG00000136856	SLC2A8
B	GO:0016289	0.273824545	3.324489796	0.31638515	1	15	CoA hydrolase activity	0.583961038	ENSG00000097021	ACOT7
B	GO:0016854	0.273824545	3.324489796	0.31638515	1	15	racemase and epimerase activity	0.583961038	ENSG00000178922	HYI
B	GO:0042800	0.273824545	3.324489796	0.31638515	1	15	histone methyltransferase activity (H3-K4 specific)	0.583961038	ENSG00000272333	KMT2B
B	GO:0019900	0.274453138	1.213278101	12.54994427	15	595	kinase binding	0.583961038	"ENSG00000002330,ENSG00000047644,ENSG00000102760,ENSG00000118503,ENSG00000129355,ENSG00000142178,ENSG00000159069,ENSG00000160014,ENSG00000160691,ENSG00000162889,ENSG00000168067,ENSG00000169047,ENSG00000170955,ENSG00000173207,ENSG00000196924"	"BAD,WWC3,RGCC,TNFAIP3,CDKN2D,SIK1,FBXW5,CALM3,SHC1,MAPKAPK2,MAP4K2,IRS1,PRKCDBP,CKS1B,FLNA"
B	GO:0000062	0.289161012	3.102585034	0.337477493	1	16	fatty-acyl-CoA binding	0.607682988	ENSG00000097021	ACOT7
B	GO:0001968	0.289161012	3.102585034	0.337477493	1	16	fibronectin binding	0.607682988	ENSG00000070404	FSTL3
B	GO:0008519	0.289161012	3.102585034	0.337477493	1	16	ammonium transmembrane transporter activity	0.607682988	ENSG00000240583	AQP1
B	GO:0017160	0.289161012	3.102585034	0.337477493	1	16	Ral GTPase binding	0.607682988	ENSG00000196924	FLNA
B	GO:0043178	0.30022895	1.863442623	1.096801852	2	52	alcohol binding	0.622010285	"ENSG00000107566,ENSG00000197043"	"ERLIN1,ANXA6"
B	GO:0072341	0.30022895	1.863442623	1.096801852	2	52	modified amino acid binding	0.622010285	"ENSG00000137076,ENSG00000214078"	"TLN1,CPNE1"
B	GO:0050839	0.300749002	1.240839815	8.16273686	10	387	cell adhesion molecule binding	0.622010285	"ENSG00000044574,ENSG00000090339,ENSG00000137076,ENSG00000138069,ENSG00000140553,ENSG00000142871,ENSG00000143537,ENSG00000163191,ENSG00000174903,ENSG00000184897,ENSG00000196924"	"HSPA5,ICAM1,TLN1,RAB1A,UNC45A,CYR61,ADAM15,S100A11,RAB1B,H1FX,FLNA"
B	GO:0002020	0.301166075	1.589365881	1.919403241	3	91	protease binding	0.622010285	"ENSG00000108821,ENSG00000118503,ENSG00000140521"	"COL1A1,TNFAIP3,POLG"
B	GO:0005217	0.304174869	2.908418367	0.358569836	1	17	intracellular ligand-gated ion channel activity	0.622010285	ENSG00000240583	AQP1
B	GO:0015145	0.304174869	2.908418367	0.358569836	1	17	monosaccharide transmembrane transporter activity	0.622010285	ENSG00000136856	SLC2A8
B	GO:0015301	0.304174869	2.908418367	0.358569836	1	17	anion:anion antiporter activity	0.622010285	ENSG00000134955	SLC37A2
B	GO:0016505	0.304174869	2.908418367	0.358569836	1	17	peptidase activator activity involved in apoptotic process	0.622010285	ENSG00000002330	BAD
B	GO:0031418	0.304174869	2.908418367	0.358569836	1	17	L-ascorbic acid binding	0.622010285	ENSG00000083444	PLOD1
B	GO:0003779	0.306074404	1.271708683	6.369887679	8	302	actin binding	0.624026322	"ENSG00000070182,ENSG00000102271,ENSG00000124006,ENSG00000129474,ENSG00000137076,ENSG00000160753,ENSG00000187961,ENSG00000196924"	"SPTB,KLHL4,OBSL1,AJUBA,TLN1,RUSC1,KLHL17,FLNA"
